name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Caldicellulosiruptor hydrothermalis	413888	S	1	1	2	0.00000
Thermoanaerobacterales bacterium SK-G1	2316383	S	1	0	1	0.00000
Thermodesulfobium narugense	184064	S	1	0	1	0.00000
Mahella australiensis	252966	S	1	0	1	0.00000
Anoxybacter fermentans	1323375	S	3	0	3	0.00000
Halanaerobium hydrogeniformans	656519	S	1	0	1	0.00000
Acetohalobium arabaticum	28187	S	1	0	1	0.00000
Natranaerobius thermophilus	375929	S	2	0	2	0.00000
Selenomonas sputigena	69823	S	16	0	16	0.00000
Selenomonas ruminantium	971	S	11	0	11	0.00000
Selenomonas sp. oral taxon 126	712528	S	4	0	4	0.00000
Selenomonas sp. oral taxon 136	713030	S	1	2	3	0.00000
Selenomonas sp. oral taxon 920	1884263	S	1	0	1	0.00000
Megamonas funiformis	437897	S	7	0	7	0.00000
Sporomusa termitida	2377	S	17	0	17	0.00000
Pelosinus fermentans	365349	S	12	0	12	0.00000
Pelosinus sp. UFO1	484770	S	5	0	5	0.00000
Methylomusa anaerophila	1930071	S	1	0	1	0.00000
Veillonella atypica	39777	S	11	0	11	0.00000
Veillonella rodentium	248315	S	2	0	2	0.00000
Veillonella sp. T1-7	2682456	S	1	0	1	0.00000
Megasphaera stantonii	2144175	S	10	0	10	0.00000
Megasphaera elsdenii	907	S	3	0	3	0.00000
Dialister pneumosintes	39950	S	1	0	1	0.00000
Dialister massiliensis	2161821	S	1	0	1	0.00000
Acidaminococcus fermentans	905	S	6	0	6	0.00000
Acidaminococcus intestini	187327	S	1	0	1	0.00000
Limnochorda pilosa	1555112	S	46	0	46	0.00001
Faecalibaculum rodentium	1702221	S	3	0	3	0.00000
Erysipelothrix rhusiopathiae	1648	S	2	0	2	0.00000
Turicibacter sanguinis	154288	S	1	0	1	0.00000
[Clostridium] innocuum	1522	S	1	12	13	0.00000
Intestinibaculum porci	2487118	S	1	0	1	0.00000
Tissierellia sp. JN-28	2507161	S	10	0	10	0.00000
Peptoniphilus ivorii	54006	S	6	0	6	0.00000
Peptoniphilus harei	54005	S	1	0	1	0.00000
Murdochiella vaginalis	1852373	S	2	0	2	0.00000
Ndongobacter massiliensis	1871025	S	2	0	2	0.00000
Deinococcus metallilatus	1211322	S	21707	519	22226	0.00577
Deinococcus sp. NW-56	2080419	S	4146	150	4296	0.00112
Deinococcus sp. AJ005	2652443	S	911	9	920	0.00024
Deinococcus sp. S14-83	2489213	S	299	0	299	0.00008
Deinococcus geothermalis	68909	S	4918	271	5189	0.00135
Deinococcus gobiensis	502394	S	2110	21	2131	0.00055
Deinococcus wulumuqiensis	980427	S	1354	124	1478	0.00038
Deinococcus actinosclerus	1768108	S	1260	126	1386	0.00036
Deinococcus ficus	317577	S	1181	7	1188	0.00031
Deinococcus radiodurans	1299	S	865	57	922	0.00024
Deinococcus radiopugnans	57497	S	663	1422	2085	0.00054
Deinococcus irradiatisoli	2202254	S	616	4	620	0.00016
Deinococcus puniceus	1182568	S	586	2	588	0.00015
Deinococcus soli Cha et al. 2016	1309411	S	576	99	675	0.00018
Deinococcus deserti	310783	S	533	5	538	0.00014
Deinococcus maricopensis	309887	S	469	1	470	0.00012
Deinococcus proteolyticus	55148	S	346	6	352	0.00009
Deinococcus swuensis	1182571	S	335	988	1323	0.00034
Deinococcus peraridilitoris	432329	S	224	0	224	0.00006
Truepera radiovictrix	332249	S	31	0	31	0.00001
Thermus thermophilus	274	S	26	39	65	0.00002
Thermus aquaticus	271	S	13	1	14	0.00000
Thermus sp. CCB_US3_UF1	1111069	S	11	1	12	0.00000
Thermus scotoductus	37636	S	10	2	12	0.00000
Thermus caldilimi	2483360	S	10	1	11	0.00000
Thermus oshimai	56957	S	9	1	10	0.00000
Thermus brockianus	56956	S	4	0	4	0.00000
Thermus parvatiensis	456163	S	1	5	6	0.00000
Meiothermus ruber	277	S	34	0	34	0.00001
Meiothermus silvanus	52022	S	15	0	15	0.00000
Oceanithermus profundus	187137	S	35	0	35	0.00001
Marinithermus hydrothermalis	186192	S	28	4	32	0.00001
Synechococcus sp. PCC 11901	2579791	S	35	11	46	0.00001
Synechococcus sp. RSCCF101	2511069	S	23	0	23	0.00001
Synechococcus sp. CB0101	232348	S	16	0	16	0.00000
Synechococcus sp. WH 8101	59932	S	15	0	15	0.00000
Synechococcus sp. SynAce01	1916956	S	14	0	14	0.00000
Synechococcus sp. KORDI-52	585425	S	10	0	10	0.00000
Synechococcus sp. KORDI-49	585423	S	9	0	9	0.00000
Synechococcus sp. WH 8109	166314	S	6	0	6	0.00000
Synechococcus sp. KORDI-100	1280380	S	6	0	6	0.00000
Synechococcus sp. PCC 7336	195250	S	6	0	6	0.00000
Synechococcus sp. WH 8020	32052	S	5	0	5	0.00000
Synechococcus sp. CC9902	316279	S	5	0	5	0.00000
Synechococcus sp. WH 7803	32051	S	5	0	5	0.00000
Synechococcus sp. CC9605	110662	S	3	0	3	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	3	0	3	0.00000
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	3	0	3	0.00000
Synechococcus sp. PCC 6312	195253	S	2	1	3	0.00000
Synechococcus sp. WH 8103	29410	S	2	1	3	0.00000
Synechococcus sp. PCC 7502	1173263	S	1	0	1	0.00000
Synechococcus sp. RCC307	316278	S	1	0	1	0.00000
Synechococcus sp. CC9311	64471	S	1	0	1	0.00000
Synechococcus lividus	33070	S	3	3	6	0.00000
Cyanobium gracile	59930	S	27	0	27	0.00001
Cyanobium sp. NIES-981	1851505	S	21	0	21	0.00001
Thermosynechococcus sp. NK55a	1394889	S	4	0	4	0.00000
Leptolyngbya sp. PCC 7376	111781	S	5	0	5	0.00000
Leptolyngbya sp. O-77	1080068	S	5	0	5	0.00000
Leptolyngbya sp. NIES-3755	1752064	S	5	0	5	0.00000
Leptolyngbya boryana	1184	S	2	0	2	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	4	0	4	0.00000
Prochlorococcus sp. MIT 0801	1501269	S	1	0	1	0.00000
Prochlorococcus marinus	1219	S	3	0	3	0.00000
Synechocystis sp. PCC 6714	1147	S	5	4	9	0.00000
Chamaesiphon minutus	1173032	S	8	0	8	0.00000
Pseudanabaena sp. PCC 7367	82654	S	2	0	2	0.00000
Thermoleptolyngbya sp. PKUAC-SCTA183	2737172	S	2	0	2	0.00000
Halomicronema hongdechloris	1209493	S	1	0	1	0.00000
Geitlerinema sp. PCC 7407	1173025	S	18	0	18	0.00000
Oxynema sp. AP17	2064643	S	9	0	9	0.00000
Microcoleus sp. PCC 7113	1173027	S	3	0	3	0.00000
Arthrospira platensis	118562	S	1	0	1	0.00000
Cyanothece sp. PCC 7425	395961	S	10	0	10	0.00000
Oscillatoria acuminata	118323	S	4	0	4	0.00000
Oscillatoria nigro-viridis	482564	S	1	0	1	0.00000
Moorea producens	1155739	S	2	0	2	0.00000
Oscillatoriales cyanobacterium JSC-12	864702	S	3	0	3	0.00000
Gloeothece citriformis	2546356	S	11	0	11	0.00000
Gloeothece verrucosa	2546359	S	3	0	3	0.00000
Halothece sp. PCC 7418	65093	S	2	0	2	0.00000
Microcystis viridis	44822	S	1	10	11	0.00000
Geminocystis herdmanii	669359	S	3	0	3	0.00000
Geminocystis sp. NIES-3708	1615909	S	1	0	1	0.00000
Gloeocapsa sp. PCC 7428	1173026	S	2	0	2	0.00000
Cyanobacterium aponinum	379064	S	1	0	1	0.00000
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	2	0	2	0.00000
Nostoc sp. NIES-3756	1751286	S	2	4	6	0.00000
Nostoc sp. C052	2576902	S	2	0	2	0.00000
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	1	0	1	0.00000
Nostoc sp. CENA543	1869241	S	1	0	1	0.00000
Nostoc sp. NIES-4103	2005458	S	1	0	1	0.00000
Nostoc sp. TCL26-01	2576904	S	1	0	1	0.00000
Nostoc linckia	92942	S	7	4	11	0.00000
Nostoc sphaeroides	446679	S	2	0	2	0.00000
Nostoc piscinale	224012	S	1	3	4	0.00000
Anabaena cylindrica	1165	S	3	1	4	0.00000
Cylindrospermum stagnale	142864	S	1	0	1	0.00000
Trichormus azollae	1164	S	1	0	1	0.00000
Calothrix sp. NIES-2100	1954172	S	4	2	6	0.00000
Calothrix sp. NIES-2098	1954171	S	2	1	3	0.00000
Calothrix sp. PCC 7507	99598	S	1	0	1	0.00000
Calothrix sp. 336/3	1337936	S	1	0	1	0.00000
Calothrix brevissima	938406	S	3	2	5	0.00000
Calothrix parasitica	1973486	S	1	0	1	0.00000
Scytonema sp. HK-05	1137095	S	1	0	1	0.00000
Scytonema sp. NIES-4073	2005464	S	1	0	1	0.00000
Nostocales cyanobacterium HT-58-2	1940762	S	4	0	4	0.00000
Fischerella sp. NIES-4106	2005456	S	2	0	2	0.00000
Tolypothrix sp. PCC 7910	2099387	S	1	1	2	0.00000
Gloeobacter violaceus	33072	S	27	1	28	0.00001
Gloeobacter kilaueensis	1416614	S	23	1	24	0.00001
Chroococcidiopsis thermalis	54299	S	10	0	10	0.00000
Stanieria sp. NIES-3757	1807358	S	4	0	4	0.00000
Stanieria cyanosphaera	102116	S	3	0	3	0.00000
Pleurocapsa minor	54308	S	1	0	1	0.00000
Gloeomargarita lithophora	1188228	S	2	0	2	0.00000
Sphaerobacter thermophilus	2057	S	59	0	59	0.00002
Thermomicrobium roseum	500	S	7	0	7	0.00000
Candidatus Promineofilum breve	1806508	S	57	0	57	0.00001
Roseiflexus sp. RS-1	357808	S	21	0	21	0.00001
Roseiflexus castenholzii	120962	S	6	0	6	0.00000
Chloroflexus aurantiacus	1108	S	10	0	10	0.00000
Chloroflexus aggregans	152260	S	9	0	9	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	36	0	36	0.00001
Caldilinea aerophila	133453	S	29	0	29	0.00001
Anaerolinea thermophila	167964	S	13	0	13	0.00000
Pelolinea submarina	913107	S	10	0	10	0.00000
Anaerolineaceae bacterium oral taxon 439	1889813	S	2	0	2	0.00000
Brevefilum fermentans	1986204	S	2	0	2	0.00000
Ktedonosporobacter rubrisoli	2509675	S	8	0	8	0.00000
Dehalogenimonas lykanthroporepellens	552810	S	1	0	1	0.00000
Mycoplasma gallinaceum	29556	S	5	2	7	0.00000
Mycoplasma californicum	2113	S	4	0	4	0.00000
Mycoplasma penetrans	28227	S	3	0	3	0.00000
Mycoplasma sp. OR1901	2742195	S	3	0	3	0.00000
Mycoplasma columborale	171282	S	2	0	2	0.00000
Mycoplasma yeatsii	51365	S	1	0	1	0.00000
Mycoplasma pulmonis	2107	S	1	0	1	0.00000
Mycoplasma dispar	86660	S	1	0	1	0.00000
Mycoplasma iowae	2116	S	1	0	1	0.00000
Ureaplasma urealyticum	2130	S	1	0	1	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	1	0	1	0.00000
Spiroplasma gladiatoris	2143	S	6	0	6	0.00000
Spiroplasma phoeniceum	47835	S	3	0	3	0.00000
Spiroplasma sp. TIUS-1	216963	S	2	0	2	0.00000
Spiroplasma clarkii	2139	S	2	0	2	0.00000
Entomoplasma melaleucae	81459	S	10	1	11	0.00000
Entomoplasma somnilux	215578	S	1	0	1	0.00000
Acholeplasma hippikon	264636	S	6	0	6	0.00000
Acholeplasma brassicae	61635	S	2	0	2	0.00000
Armatimonadetes bacterium Uphvl-Ar2	2004468	S	23	0	23	0.00001
Armatimonadetes bacterium Uphvl-Ar1	2004467	S	6	0	6	0.00000
Fimbriimonas ginsengisoli	1005039	S	14	0	14	0.00000
Chthonomonas calidirosea	454171	S	1	0	1	0.00000
Thermobaculum terrenum	166501	S	15	0	15	0.00000
Sphingobacterium sp. CZ-2	2557994	S	72414	920	73334	0.01903
Sphingobacterium sp. G1-14	2003121	S	242	47	289	0.00008
Sphingobacterium sp. dk4302	2662364	S	107	0	107	0.00003
Sphingobacterium sp. 21	743722	S	60	55	115	0.00003
Sphingobacterium sp. ML3W	1538644	S	54	0	54	0.00001
Sphingobacterium sp. DR205	2713573	S	28	0	28	0.00001
Sphingobacterium sp. B29	1933220	S	15	2	17	0.00000
Sphingobacterium hotanense	649196	S	288	4	292	0.00008
Sphingobacterium daejeonense	371142	S	175	1	176	0.00005
Sphingobacterium lactis	797291	S	117	7	124	0.00003
Sphingobacterium mizutaii	1010	S	88	0	88	0.00002
Sphingobacterium thalpophilum	259	S	47	4	51	0.00001
Sphingobacterium psychroaquaticum	561061	S	11	0	11	0.00000
Mucilaginibacter sp. HYN0043	2305508	S	35	0	35	0.00001
Mucilaginibacter sp. 14171R-50	2703789	S	20	0	20	0.00001
Mucilaginibacter sp. F39-2	2728022	S	20	0	20	0.00001
Mucilaginibacter sp. G2-14	2740462	S	16	0	16	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	13	0	13	0.00000
Mucilaginibacter xinganensis	1234841	S	34	0	34	0.00001
Mucilaginibacter rubeus	2027860	S	34	235	269	0.00007
Mucilaginibacter ginsenosidivorans	398053	S	33	0	33	0.00001
Mucilaginibacter paludis	423351	S	33	0	33	0.00001
Mucilaginibacter gotjawali	1550579	S	31	0	31	0.00001
Mucilaginibacter mallensis	652787	S	19	0	19	0.00000
Mucilaginibacter ginsenosidivorax	862126	S	19	0	19	0.00000
Pedobacter sp. eg	2201271	S	28	0	28	0.00001
Pedobacter sp. KBS0701	2578106	S	28	1	29	0.00001
Pedobacter sp. CJ43	2605747	S	23	0	23	0.00001
Pedobacter sp. G11	2482728	S	19	0	19	0.00001
Pedobacter sp. PACM 27299	1727164	S	17	1	18	0.00000
Pedobacter sp. HDW13	2714940	S	7	0	7	0.00000
Pedobacter suwonensis	332999	S	32	1	33	0.00001
Pedobacter cryoconitis	188932	S	30	0	30	0.00001
Pedobacter ginsengisoli	363852	S	27	0	27	0.00001
Pedobacter heparinus	984	S	19	0	19	0.00001
Pedobacter steynii	430522	S	16	0	16	0.00000
Pseudopedobacter saltans	151895	S	77	3	80	0.00002
Anseongella ginsenosidimutans	496056	S	31	0	31	0.00001
Solitalea canadensis	995	S	26	0	26	0.00001
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	S	24	0	24	0.00001
Olivibacter sp. LS-1	2592345	S	4	3	7	0.00000
Flavobacterium sp. I3-2	2748319	S	1776	313	2089	0.00054
Flavobacterium sp. P2-65	2748320	S	25	0	25	0.00001
Flavobacterium sp. KBS0721	1179672	S	23	0	23	0.00001
Flavobacterium sp. M31R6	2739062	S	20	0	20	0.00001
Flavobacterium sp. XS-5	2602769	S	16	0	16	0.00000
Flavobacterium sp. 140616W15	2478552	S	13	0	13	0.00000
Flavobacterium sp. HYN0086	2249356	S	11	0	11	0.00000
Flavobacterium sp. Sr18	935222	S	10	0	10	0.00000
Flavobacterium sp. CJ74	2294119	S	4	0	4	0.00000
Flavobacterium sp. LPB0248	2614441	S	4	0	4	0.00000
Flavobacterium johnsoniae	986	S	64	8	72	0.00002
Flavobacterium crassostreae	1763534	S	24	1	25	0.00001
Flavobacterium anhuiense	459526	S	20	2	22	0.00001
Flavobacterium nackdongense	2547394	S	18	0	18	0.00000
Flavobacterium kingsejongi	1678728	S	17	0	17	0.00000
Flavobacterium album	2175091	S	16	0	16	0.00000
Flavobacterium faecale	1355330	S	15	0	15	0.00000
Flavobacterium psychrophilum	96345	S	14	0	14	0.00000
Flavobacterium indicum	312277	S	11	0	11	0.00000
Flavobacterium pallidum	2172098	S	11	0	11	0.00000
Flavobacterium nitrogenifigens	1617283	S	10	1	11	0.00000
Flavobacterium sediminis	2201181	S	10	3	13	0.00000
Flavobacterium magnum	2162713	S	10	0	10	0.00000
Flavobacterium commune	1306519	S	10	0	10	0.00000
Flavobacterium sangjuense	2518177	S	9	0	9	0.00000
Flavobacterium haoranii	683124	S	8	1	9	0.00000
Flavobacterium arcticum	1784713	S	7	0	7	0.00000
Flavobacterium gilvum	1492737	S	7	0	7	0.00000
Flavobacterium branchiophilum	55197	S	7	0	7	0.00000
Flavobacterium columnare	996	S	5	0	5	0.00000
Flavobacterium crocinum	2183896	S	4	0	4	0.00000
Chryseobacterium sp. POL2	2713414	S	35	7	42	0.00001
Chryseobacterium sp. SNU WT5	2594269	S	25	5	30	0.00001
Chryseobacterium sp. F5649	2487071	S	19	32	51	0.00001
Chryseobacterium sp. 3008163	2478663	S	15	1	16	0.00000
Chryseobacterium sp. IHB B 17019	1721091	S	12	0	12	0.00000
Chryseobacterium sp. H3001	2487073	S	12	0	12	0.00000
Chryseobacterium sp. StRB126	878220	S	11	1	12	0.00000
Chryseobacterium sp. T16E-39	2015076	S	11	0	11	0.00000
Chryseobacterium sp. G0201	2487065	S	10	1	11	0.00000
Chryseobacterium sp. NEB161	2724619	S	10	4	14	0.00000
Chryseobacterium sp.	1871047	S	7	1	8	0.00000
Chryseobacterium sp. 6424	2039166	S	7	0	7	0.00000
Chryseobacterium sp. G0162	2487063	S	6	4	10	0.00000
Chryseobacterium sp. H6466	2487072	S	3	5	8	0.00000
Chryseobacterium sp. G0186	2487064	S	2	0	2	0.00000
Chryseobacterium sp. NBC 122	2547600	S	2	0	2	0.00000
Chryseobacterium gleum	250	S	152	66	218	0.00006
Chryseobacterium taklimakanense	536441	S	109	18	127	0.00003
Chryseobacterium nakagawai	1241982	S	103	73	176	0.00005
Chryseobacterium shandongense	1493872	S	102	38	140	0.00004
Chryseobacterium indologenes	253	S	98	18	116	0.00003
Chryseobacterium camelliae	1265445	S	46	4	50	0.00001
Chryseobacterium bernardetii	1241978	S	24	9	33	0.00001
Chryseobacterium glaciei	1685010	S	22	2	24	0.00001
Chryseobacterium gallinarum	1324352	S	18	1	19	0.00001
Chryseobacterium lactis	1241981	S	14	3	17	0.00000
Chryseobacterium carnis	1241979	S	13	1	14	0.00000
Chryseobacterium indoltheticum	254	S	10	1	11	0.00000
Chryseobacterium carnipullorum	1124835	S	9	2	11	0.00000
Chryseobacterium arthrosphaerae	651561	S	7	1	8	0.00000
Chryseobacterium piperi	558152	S	6	0	6	0.00000
Chryseobacterium antarcticum	266748	S	6	0	6	0.00000
Chryseobacterium aureum	2497456	S	6	0	6	0.00000
Chryseobacterium haifense	421525	S	5	1	6	0.00000
Chryseobacterium joostei	112234	S	4	1	5	0.00000
Chryseobacterium jeonii	266749	S	3	0	3	0.00000
Chryseobacterium balustinum	246	S	3	0	3	0.00000
Weeksella virosa	1014	S	178	6	184	0.00005
Capnocytophaga sp. H4358	1945658	S	11	17	28	0.00001
Capnocytophaga sp. oral taxon 878	1316596	S	4	1	5	0.00000
Capnocytophaga sp. oral taxon 864	1316593	S	3	4	7	0.00000
Capnocytophaga sp. oral taxon 323	1705617	S	2	3	5	0.00000
Capnocytophaga stomatis	1848904	S	19	3	22	0.00001
Capnocytophaga canimorsus	28188	S	15	7	22	0.00001
Capnocytophaga sputigena	1019	S	14	6	20	0.00001
Capnocytophaga haemolytica	45243	S	5	0	5	0.00000
Capnocytophaga cynodegmi	28189	S	3	2	5	0.00000
Capnocytophaga leadbetteri	327575	S	3	2	5	0.00000
Capnocytophaga endodontalis	2708117	S	2	1	3	0.00000
Capnocytophaga gingivalis	1017	S	1	0	1	0.00000
Elizabethkingia anophelis	1117645	S	51	7	58	0.00002
Elizabethkingia meningoseptica	238	S	24	0	24	0.00001
Elizabethkingia bruuniana	1756149	S	10	21	31	0.00001
Elizabethkingia miricola	172045	S	8	6	14	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	2	0	2	0.00000
Elizabethkingia ursingii	1756150	S	1	0	1	0.00000
Myroides odoratimimus	76832	S	64	15	79	0.00002
Myroides sp. CJ210	2572594	S	26	0	26	0.00001
Myroides odoratus	256	S	6	0	6	0.00000
Myroides phaeus	702745	S	1	0	1	0.00000
Polaribacter sp. SA4-10	754397	S	18	0	18	0.00000
Polaribacter sp. L3A8	2686361	S	14	0	14	0.00000
Polaribacter sp. KT 15	1896175	S	11	6	17	0.00000
Polaribacter sp. SA4-12	1312072	S	9	0	9	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	8	0	8	0.00000
Polaribacter sp. KT25b	1855336	S	8	0	8	0.00000
Polaribacter sp. MED152	313598	S	3	0	3	0.00000
Polaribacter vadi	1774273	S	13	0	13	0.00000
Polaribacter reichenbachii	996801	S	2	0	2	0.00000
Flavobacteriaceae bacterium 3519-10	531844	S	26	0	26	0.00001
Flavobacteriaceae bacterium 10Alg115	2584122	S	20	0	20	0.00001
Flavobacteriaceae bacterium UJ101	1150389	S	12	0	12	0.00000
Flavobacteriaceae bacterium MAR_2010_188	1250295	S	7	0	7	0.00000
Flavobacteriaceae bacterium F202Z8	2583587	S	5	0	5	0.00000
Flavobacteriaceae bacterium	1871037	S	3	0	3	0.00000
Flavobacteriaceae bacterium RR4-40	2744027	S	3	0	3	0.00000
Maribacter cobaltidurans	1178778	S	33	5	38	0.00001
Maribacter sp. T28	1836467	S	10	0	10	0.00000
Maribacter sp. MAR_2009_60	1250153	S	6	2	8	0.00000
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	4	1	5	0.00000
Maribacter sp. HTCC2170	313603	S	3	0	3	0.00000
Gramella sp. MAR_2010_147	1250205	S	10	2	12	0.00000
Gramella sp. MAR_2010_102	1250231	S	6	0	6	0.00000
Gramella forsetii	411153	S	13	2	15	0.00000
Gramella fulva	2126553	S	12	1	13	0.00000
Gramella flava	1486245	S	6	1	7	0.00000
Gramella salexigens	1913577	S	3	0	3	0.00000
Empedobacter brevis	247	S	42	3	45	0.00001
Winogradskyella sp. PG-2	754409	S	14	0	14	0.00000
Winogradskyella sp. Z354	2697009	S	9	0	9	0.00000
Winogradskyella sp. RHA_55	1249933	S	8	0	8	0.00000
Winogradskyella sp. PC-19	754417	S	4	0	4	0.00000
Winogradskyella sp. J14-2	1936080	S	2	0	2	0.00000
Winogradskyella sp. Z215	2686078	S	1	0	1	0.00000
Winogradskyella sp. SW133	2697011	S	1	2	3	0.00000
Aquimarina sp. BL5	1714860	S	17	0	17	0.00000
Aquimarina sp. TRL1	2736252	S	7	0	7	0.00000
Aquimarina sp. AD1	1714848	S	5	0	5	0.00000
Aquimarina sp. AD10	1714849	S	2	0	2	0.00000
Nonlabens dokdonensis	328515	S	7	4	11	0.00000
Nonlabens sp. Ci31	2608253	S	4	0	4	0.00000
Nonlabens sp. MJ115	2496866	S	2	0	2	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	1	0	1	0.00000
Nonlabens marinus	930802	S	6	4	10	0.00000
Nonlabens spongiae	331648	S	1	0	1	0.00000
Algibacter sp. L1A34	2686365	S	11	0	11	0.00000
Algibacter sp. L3A6	2686366	S	11	0	11	0.00000
Algibacter alginicilyticus	1736674	S	9	0	9	0.00000
Cellulophaga lytica	979	S	15	0	15	0.00000
Cellulophaga baltica	76594	S	6	0	6	0.00000
Cellulophaga algicola	59600	S	4	1	5	0.00000
Cellulophaga sp. L1A9	2686362	S	3	1	4	0.00000
Antarcticibacterium flavum	2058175	S	17	0	17	0.00000
Antarcticibacterium sp. PAMC 28998	2585771	S	13	0	13	0.00000
Tenacibaculum maritimum	107401	S	11	0	11	0.00000
Tenacibaculum jejuense	584609	S	4	0	4	0.00000
Tenacibaculum todarodis	1850252	S	4	0	4	0.00000
Tenacibaculum dicentrarchi	669041	S	3	0	3	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	2	0	2	0.00000
Tenacibaculum sp. SZ-18	754423	S	1	0	1	0.00000
Tenacibaculum mesophilum	104268	S	2	0	2	0.00000
Formosa sp. L2A11	2686363	S	6	1	7	0.00000
Formosa sp. Hel1_31_208	1798225	S	4	0	4	0.00000
Formosa sp. Hel1_33_131	1336794	S	3	0	3	0.00000
Formosa sp. Hel3_A1_48	1336795	S	3	0	3	0.00000
Formosa agariphila	320324	S	3	0	3	0.00000
Formosa sediminum	2594004	S	3	0	3	0.00000
Salegentibacter salegens	143223	S	18	1	19	0.00000
Salegentibacter sp. T436	1729720	S	4	1	5	0.00000
Flavivirga eckloniae	1803846	S	22	0	22	0.00001
Arenibacter algicola	616991	S	20	0	20	0.00001
Aureitalea sp. RR4-38	2094025	S	18	0	18	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	4	0	4	0.00000
Dokdonia sp. PRO95	1239415	S	4	1	5	0.00000
Dokdonia sp. Dokd-P16	2173169	S	3	0	3	0.00000
Dokdonia sp. MED134	313590	S	1	4	5	0.00000
Muricauda lutaonensis	516051	S	10	0	10	0.00000
Muricauda ruestringensis	111501	S	4	0	4	0.00000
Muricauda sp. 501str8	2698672	S	3	0	3	0.00000
Apibacter sp. B2966	2656761	S	6	7	13	0.00000
Apibacter sp. HY041	2500547	S	3	0	3	0.00000
Riemerella anatipestifer	34085	S	16	0	16	0.00000
Mariniflexile sp. TRM1-10	2027857	S	15	0	15	0.00000
Aequorivita sp. H23M31	2494375	S	8	0	8	0.00000
Aequorivita sublithincola	101385	S	7	0	7	0.00000
Lacinutrix venerupis	1486034	S	10	0	10	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	4	0	4	0.00000
Tamlana sp. UJ94	2069432	S	13	0	13	0.00000
Seonamhaeicola sp. S2-3	1936081	S	13	0	13	0.00000
Croceibacter atlanticus	313588	S	13	0	13	0.00000
Urechidicola croceus	1850246	S	12	1	13	0.00000
Costertonia aggregata	343403	S	12	0	12	0.00000
Lutibacter profundi	1622118	S	12	0	12	0.00000
Sediminicola sp. YIK13	1453352	S	12	0	12	0.00000
Zunongwangia profunda	398743	S	11	2	13	0.00000
Euzebyella marina	1761453	S	10	1	11	0.00000
Zobellia galactanivorans	63186	S	10	0	10	0.00000
Ornithobacterium rhinotracheale	28251	S	9	0	9	0.00000
Psychroflexus torquis	57029	S	9	0	9	0.00000
Muriicola sp. MMS17-SY002	2507538	S	7	0	7	0.00000
Kordia antarctica	1218801	S	3	0	3	0.00000
Kordia sp. SMS9	2282170	S	3	0	3	0.00000
Cloacibacterium normanense	237258	S	6	0	6	0.00000
Flagellimonas maritima	1383885	S	5	0	5	0.00000
Gillisia sp. Hel1_33_143	1336796	S	5	0	5	0.00000
Psychroserpens sp. NJDZ02	2570561	S	5	1	6	0.00000
Gilvibacter sp. SZ-19	754429	S	5	0	5	0.00000
Wenyingzhuangia fucanilytica	1790137	S	5	0	5	0.00000
Bergeyella cardium	1585976	S	4	0	4	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	4	0	4	0.00000
Changchengzhania lutea	2049305	S	4	0	4	0.00000
Siansivirga zeaxanthinifaciens	762954	S	3	0	3	0.00000
Galbibacter sp. bg1	1170699	S	2	0	2	0.00000
Oceanihabitans sp. IOP_32	2529032	S	1	0	1	0.00000
Robiginitalea biformata	252307	S	1	0	1	0.00000
Olleya sp. Bg11-27	2058135	S	1	0	1	0.00000
Blattabacterium sp. (Blattella germanica)	624186	S	6	0	6	0.00000
Blattabacterium sp. (Cryptocercus kyebangensis)	298656	S	5	0	5	0.00000
Blattabacterium sp. (Mastotermes darwiniensis)	39768	S	3	0	3	0.00000
Blattabacterium sp. (Nauphoeta cinerea)	1316444	S	1	0	1	0.00000
Blattabacterium punctulatus	164514	S	6	3	9	0.00000
Fluviicola taffensis	191579	S	18	0	18	0.00000
Ichthyobacterium seriolicida	242600	S	9	0	9	0.00000
Owenweeksia hongkongensis	253245	S	4	0	4	0.00000
Candidatus Sulcia muelleri	336810	S	2	0	2	0.00000
Petrimonas mucosa	1642646	S	927	94	1021	0.00027
Fermentimonas caenicola	1562970	S	334	20	354	0.00009
Porphyromonas gingivalis	837	S	56	11	67	0.00002
Porphyromonas crevioricanis	393921	S	27	2	29	0.00001
Porphyromonas asaccharolytica	28123	S	8	0	8	0.00000
