name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hathewaya histolytica	1498	S	1	0	1	0.00000
Thermaerobacter sp. PB12/4term	2293838	S	32	0	32	0.00001
Thermaerobacter sp. FW80	2546351	S	20	0	20	0.00001
Thermaerobacter marianensis	73919	S	29	0	29	0.00001
Flintibacter sp. KGMB00164	2610895	S	13	0	13	0.00000
Aminipila butyrica	433296	S	2	0	2	0.00000
Aminipila sp. CBA3637	2697030	S	1	0	1	0.00000
Intestinimonas butyriciproducens	1297617	S	2	26	28	0.00001
Massilistercora timonensis	2086584	S	1	0	1	0.00000
Desulfallas gibsoniae	102134	S	26	0	26	0.00001
Desulfosporosinus youngiae	339862	S	21	0	21	0.00001
Desulfosporosinus orientis	1563	S	2	0	2	0.00000
Desulfitobacterium dichloroeliminans	233055	S	10	0	10	0.00000
Desulfitobacterium dehalogenans	36854	S	8	0	8	0.00000
Desulfitobacterium hafniense	49338	S	1	0	1	0.00000
Candidatus Desulforudis audaxviator	471827	S	7	0	7	0.00000
Dehalobacterium formicoaceticum	51515	S	4	0	4	0.00000
Peptococcaceae bacterium DCMF	1761012	S	4	0	4	0.00000
Desulfotomaculum ruminis	1564	S	2	0	2	0.00000
Desulfotomaculum ferrireducens	1833852	S	1	0	1	0.00000
Syntrophobotulus glycolicus	51197	S	1	0	1	0.00000
Thermincola potens	863643	S	1	0	1	0.00000
Faecalibacterium prausnitzii	853	S	41	6	47	0.00001
Flavonifractor plautii	292800	S	24	2	26	0.00001
Ethanoligenens harbinense	253239	S	11	0	11	0.00000
Ruthenibacterium lactatiformans	1550024	S	5	0	5	0.00000
Ruminococcus sp. JE7A12	2564099	S	3	0	3	0.00000
Ruminococcus champanellensis	1161942	S	1	0	1	0.00000
[Clostridium] cellulosi	29343	S	1	0	1	0.00000
Blautia sp. N6H1-15	1912897	S	9	0	9	0.00000
Blautia sp. SC05B48	2479767	S	2	0	2	0.00000
Blautia producta	33035	S	2	3	5	0.00000
Enterocloster clostridioformis	1531	S	15	4	19	0.00001
Pseudobutyrivibrio xylanivorans	185007	S	11	0	11	0.00000
Lachnospiraceae bacterium Choco86	2109690	S	3	0	3	0.00000
Lachnospiraceae bacterium oral taxon 500	712991	S	1	0	1	0.00000
Lachnospiraceae bacterium	1898203	S	1	5	6	0.00000
Lachnospiraceae bacterium GAM79	2109691	S	1	0	1	0.00000
Lachnoclostridium phocaeense	1871021	S	6	0	6	0.00000
[Clostridium] hylemonae	89153	S	3	0	3	0.00000
[Clostridium] scindens	29347	S	1	0	1	0.00000
Lacrimispora sphenoides	29370	S	7	0	7	0.00000
Anaerocolumna sp. CBA3638	2696063	S	3	0	3	0.00000
[Ruminococcus] gnavus	33038	S	2	0	2	0.00000
Butyrivibrio fibrisolvens	831	S	1	0	1	0.00000
Symbiobacterium thermophilum	2734	S	54	0	54	0.00001
Thermoclostridium stercorarium	1510	S	17	6	23	0.00001
Hungateiclostridium clariflavum	288965	S	5	0	5	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	2	0	2	0.00000
Ruminiclostridium cellulolyticum	1521	S	1	0	1	0.00000
Clostridioides difficile	1496	S	11	0	11	0.00000
Romboutsia sp. CE17	2724150	S	2	0	2	0.00000
Romboutsia hominis	1507512	S	1	0	1	0.00000
Filifactor alocis	143361	S	2	0	2	0.00000
Peptacetobacter hiranonis	89152	S	1	0	1	0.00000
Christensenella sp. Marseille-P3954	2086585	S	13	0	13	0.00000
Christensenella minuta	626937	S	1	0	1	0.00000
Clostridiales bacterium CCNA10	2109688	S	11	2	13	0.00000
Oscillibacter valericigenes	351091	S	1	6	7	0.00000
Heliobacterium modesticaldum	35701	S	3	0	3	0.00000
Heliorestis convoluta	356322	S	2	0	2	0.00000
Eubacterium limosum	1736	S	2	0	2	0.00000
Eubacterium maltosivorans	2041044	S	1	0	1	0.00000
Moorella thermoacetica	1525	S	11	0	11	0.00000
Moorella glycerini	55779	S	10	0	10	0.00000
Ammonifex degensii	42838	S	5	0	5	0.00000
Tepidanaerobacter acetatoxydans	499229	S	6	0	6	0.00000
Thermanaeromonas toyohensis	161154	S	5	0	5	0.00000
Thermacetogenium phaeum	85874	S	4	1	5	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	9	0	9	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	2	0	2	0.00000
Thermosediminibacter oceani	291990	S	11	0	11	0.00000
Caldicellulosiruptor owensensis	55205	S	6	1	7	0.00000
Thermoanaerobacterales bacterium SK-G1	2316383	S	3	0	3	0.00000
Acetohalobium arabaticum	28187	S	3	0	3	0.00000
Halocella sp. SP3-1	2382161	S	1	0	1	0.00000
Anoxybacter fermentans	1323375	S	1	0	1	0.00000
Selenomonas ruminantium	971	S	20	0	20	0.00001
Selenomonas sp. oral taxon 136	713030	S	7	0	7	0.00000
Selenomonas sp. oral taxon 126	712528	S	4	0	4	0.00000
Selenomonas sp. oral taxon 478	712538	S	3	0	3	0.00000
Selenomonas sputigena	69823	S	8	0	8	0.00000
Megamonas funiformis	437897	S	9	0	9	0.00000
Sporomusa termitida	2377	S	7	0	7	0.00000
Pelosinus sp. UFO1	484770	S	3	0	3	0.00000
Pelosinus fermentans	365349	S	2	0	2	0.00000
Veillonella atypica	39777	S	9	0	9	0.00000
Veillonella sp. T1-7	2682456	S	1	0	1	0.00000
Megasphaera stantonii	2144175	S	4	0	4	0.00000
Megasphaera elsdenii	907	S	3	0	3	0.00000
Dialister massiliensis	2161821	S	1	0	1	0.00000
Phascolarctobacterium succinatutens	626940	S	1	3	4	0.00000
Acidaminococcus fermentans	905	S	1	0	1	0.00000
Limnochorda pilosa	1555112	S	51	0	51	0.00001
Tissierellia sp. JN-28	2507161	S	15	0	15	0.00000
Peptoniphilus ivorii	54006	S	9	0	9	0.00000
Peptoniphilus harei	54005	S	1	0	1	0.00000
Erysipelothrix rhusiopathiae	1648	S	1	3	4	0.00000
Turicibacter sanguinis	154288	S	1	2	3	0.00000
Intestinibaculum porci	2487118	S	1	1	2	0.00000
Ndongobacter massiliensis	1871025	S	1	0	1	0.00000
Deinococcus metallilatus	1211322	S	21196	516	21712	0.00571
Deinococcus sp. NW-56	2080419	S	4175	137	4312	0.00113
Deinococcus sp. AJ005	2652443	S	911	9	920	0.00024
Deinococcus sp. S14-83	2489213	S	282	0	282	0.00007
Deinococcus geothermalis	68909	S	4825	269	5094	0.00134
Deinococcus gobiensis	502394	S	2178	22	2200	0.00058
Deinococcus wulumuqiensis	980427	S	1263	119	1382	0.00036
Deinococcus ficus	317577	S	1214	7	1221	0.00032
Deinococcus actinosclerus	1768108	S	1191	121	1312	0.00035
Deinococcus radiodurans	1299	S	811	55	866	0.00023
Deinococcus radiopugnans	57497	S	624	1367	1991	0.00052
Deinococcus irradiatisoli	2202254	S	612	4	616	0.00016
Deinococcus soli Cha et al. 2016	1309411	S	548	96	644	0.00017
Deinococcus puniceus	1182568	S	543	2	545	0.00014
Deinococcus deserti	310783	S	517	5	522	0.00014
Deinococcus maricopensis	309887	S	420	1	421	0.00011
Deinococcus proteolyticus	55148	S	320	6	326	0.00009
Deinococcus swuensis	1182571	S	275	828	1103	0.00029
Deinococcus peraridilitoris	432329	S	216	0	216	0.00006
Truepera radiovictrix	332249	S	26	0	26	0.00001
Thermus thermophilus	274	S	36	34	70	0.00002
Thermus sp. CCB_US3_UF1	1111069	S	23	1	24	0.00001
Thermus aquaticus	271	S	14	1	15	0.00000
Thermus brockianus	56956	S	9	0	9	0.00000
Thermus caldilimi	2483360	S	6	0	6	0.00000
Thermus oshimai	56957	S	5	0	5	0.00000
Thermus scotoductus	37636	S	3	0	3	0.00000
Thermus parvatiensis	456163	S	2	6	8	0.00000
Meiothermus ruber	277	S	38	1	39	0.00001
Meiothermus silvanus	52022	S	14	0	14	0.00000
Oceanithermus profundus	187137	S	24	0	24	0.00001
Marinithermus hydrothermalis	186192	S	19	3	22	0.00001
Synechococcus sp. PCC 11901	2579791	S	96	23	119	0.00003
Synechococcus sp. RSCCF101	2511069	S	23	0	23	0.00001
Synechococcus sp. CC9902	316279	S	20	0	20	0.00001
Synechococcus sp. WH 8020	32052	S	11	0	11	0.00000
Synechococcus sp. SynAce01	1916956	S	11	0	11	0.00000
Synechococcus sp. WH 7803	32051	S	10	0	10	0.00000
Synechococcus sp. WH 8101	59932	S	10	0	10	0.00000
Synechococcus sp. CB0101	232348	S	10	0	10	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	7	0	7	0.00000
Synechococcus sp. PCC 7336	195250	S	5	0	5	0.00000
Synechococcus sp. KORDI-49	585423	S	4	0	4	0.00000
Synechococcus sp. KORDI-100	1280380	S	3	0	3	0.00000
Synechococcus sp. KORDI-52	585425	S	3	0	3	0.00000
Synechococcus sp. PCC 7502	1173263	S	2	0	2	0.00000
Synechococcus sp. RCC307	316278	S	1	0	1	0.00000
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	1	0	1	0.00000
Synechococcus sp. WH 8103	29410	S	1	0	1	0.00000
Synechococcus sp. WH 8109	166314	S	1	0	1	0.00000
Synechococcus sp. CC9605	110662	S	1	0	1	0.00000
Synechococcus lividus	33070	S	10	1	11	0.00000
Cyanobium gracile	59930	S	47	1	48	0.00001
Cyanobium sp. NIES-981	1851505	S	8	0	8	0.00000
Thermosynechococcus sp. NK55a	1394889	S	3	1	4	0.00000
Thermosynechococcus sp. CL-1	2583530	S	1	0	1	0.00000
Leptolyngbya sp. PCC 7376	111781	S	7	0	7	0.00000
Leptolyngbya sp. O-77	1080068	S	4	0	4	0.00000
Leptolyngbya boryana	1184	S	10	0	10	0.00000
Chamaesiphon minutus	1173032	S	17	0	17	0.00000
Prochlorococcus marinus	1219	S	6	0	6	0.00000
Prochlorococcus sp. MIT 0801	1501269	S	4	0	4	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	1	0	1	0.00000
Synechocystis sp. PCC 6714	1147	S	2	0	2	0.00000
Synechocystis sp. CACIAM 05	1933929	S	1	4	5	0.00000
Pseudanabaena sp. PCC 7367	82654	S	5	0	5	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	2	0	2	0.00000
Thermoleptolyngbya sp. PKUAC-SCTA183	2737172	S	6	0	6	0.00000
Halomicronema hongdechloris	1209493	S	4	0	4	0.00000
Gloeothece citriformis	2546356	S	37	1	38	0.00001
Gloeothece verrucosa	2546359	S	1	0	1	0.00000
Microcystis viridis	44822	S	2	10	12	0.00000
Geminocystis sp. NIES-3709	1617448	S	2	2	4	0.00000
Gloeocapsa sp. PCC 7428	1173026	S	1	0	1	0.00000
Geitlerinema sp. PCC 7407	1173025	S	14	0	14	0.00000
Cyanothece sp. PCC 7425	395961	S	12	0	12	0.00000
Oscillatoria nigro-viridis	482564	S	3	0	3	0.00000
Oscillatoria acuminata	118323	S	2	0	2	0.00000
Moorea producens	1155739	S	5	0	5	0.00000
Oxynema sp. AP17	2064643	S	7	0	7	0.00000
Oscillatoriales cyanobacterium JSC-12	864702	S	3	0	3	0.00000
Nostoc sphaeroides	446679	S	4	0	4	0.00000
Nostoc sp. PCC 7107	317936	S	1	0	1	0.00000
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	1	0	1	0.00000
Nostoc sp. NIES-3756	1751286	S	1	1	2	0.00000
Nostoc piscinale	224012	S	1	0	1	0.00000
Cylindrospermum stagnale	142864	S	6	1	7	0.00000
Anabaena cylindrica	1165	S	5	1	6	0.00000
Trichormus azollae	1164	S	1	0	1	0.00000
Nostocales cyanobacterium HT-58-2	1940762	S	13	0	13	0.00000
Calothrix sp. NIES-2098	1954171	S	3	1	4	0.00000
Calothrix parasitica	1973486	S	2	0	2	0.00000
Calothrix brevissima	938406	S	1	0	1	0.00000
Tolypothrix sp. PCC 7910	2099387	S	3	2	5	0.00000
Scytonema sp. HK-05	1137095	S	2	0	2	0.00000
Nodularia spumigena	70799	S	1	0	1	0.00000
Sphaerospermopsis kisseleviana	289435	S	1	0	1	0.00000
Rivularia sp. PCC 7116	373994	S	1	0	1	0.00000
Gloeobacter kilaueensis	1416614	S	21	0	21	0.00001
Gloeobacter violaceus	33072	S	15	0	15	0.00000
Chroococcidiopsis thermalis	54299	S	6	0	6	0.00000
Stanieria sp. NIES-3757	1807358	S	3	0	3	0.00000
Stanieria cyanosphaera	102116	S	1	0	1	0.00000
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	1	0	1	0.00000
Sphaerobacter thermophilus	2057	S	49	0	49	0.00001
Thermomicrobium roseum	500	S	7	0	7	0.00000
Candidatus Promineofilum breve	1806508	S	49	0	49	0.00001
Roseiflexus castenholzii	120962	S	13	0	13	0.00000
Roseiflexus sp. RS-1	357808	S	10	0	10	0.00000
Chloroflexus aggregans	152260	S	11	0	11	0.00000
Chloroflexus aurantiacus	1108	S	5	0	5	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	39	0	39	0.00001
Anaerolinea thermophila	167964	S	9	0	9	0.00000
Pelolinea submarina	913107	S	7	0	7	0.00000
Anaerolineaceae bacterium oral taxon 439	1889813	S	2	0	2	0.00000
Caldilinea aerophila	133453	S	16	0	16	0.00000
Ktedonosporobacter rubrisoli	2509675	S	9	0	9	0.00000
Dehalogenimonas formicexedens	1839801	S	2	0	2	0.00000
Dehalogenimonas lykanthroporepellens	552810	S	1	0	1	0.00000
Dehalococcoides mccartyi	61435	S	1	0	1	0.00000
Spiroplasma phoeniceum	47835	S	15	0	15	0.00000
Spiroplasma gladiatoris	2143	S	10	0	10	0.00000
Spiroplasma clarkii	2139	S	4	0	4	0.00000
Spiroplasma eriocheiris	315358	S	1	0	1	0.00000
Spiroplasma alleghenense	216931	S	1	0	1	0.00000
Entomoplasma melaleucae	81459	S	12	1	13	0.00000
Mycoplasma gallinaceum	29556	S	9	4	13	0.00000
Mycoplasma neurolyticum	2120	S	4	0	4	0.00000
Mycoplasma californicum	2113	S	3	0	3	0.00000
Mycoplasma columborale	171282	S	2	0	2	0.00000
Mycoplasma sp. OR1901	2742195	S	1	0	1	0.00000
Mycoplasma alkalescens	45363	S	1	0	1	0.00000
Mycoplasma dispar	86660	S	1	0	1	0.00000
Mycoplasma penetrans	28227	S	1	0	1	0.00000
Mycoplasma mycoides	2102	S	1	4	5	0.00000
Mycoplasma glycophilum	171285	S	1	0	1	0.00000
Ureaplasma urealyticum	2130	S	1	0	1	0.00000
Acholeplasma hippikon	264636	S	4	0	4	0.00000
Acholeplasma oculi	35623	S	1	0	1	0.00000
Tenericutes bacterium MZ-XQ	1911683	S	13	0	13	0.00000
Armatimonadetes bacterium Uphvl-Ar2	2004468	S	12	0	12	0.00000
Armatimonadetes bacterium Uphvl-Ar1	2004467	S	9	0	9	0.00000
Fimbriimonas ginsengisoli	1005039	S	5	0	5	0.00000
Chthonomonas calidirosea	454171	S	1	0	1	0.00000
Thermobaculum terrenum	166501	S	7	0	7	0.00000
Sphingobacterium sp. CZ-2	2557994	S	286861	2187	289048	0.07604
Sphingobacterium sp. G1-14	2003121	S	794	131	925	0.00024
Sphingobacterium sp. dk4302	2662364	S	269	0	269	0.00007
Sphingobacterium sp. 21	743722	S	233	76	309	0.00008
Sphingobacterium sp. ML3W	1538644	S	198	1	199	0.00005
Sphingobacterium sp. DR205	2713573	S	80	0	80	0.00002
Sphingobacterium sp. B29	1933220	S	38	5	43	0.00001
Sphingobacterium hotanense	649196	S	1111	10	1121	0.00029
Sphingobacterium daejeonense	371142	S	694	4	698	0.00018
Sphingobacterium lactis	797291	S	365	12	377	0.00010
Sphingobacterium mizutaii	1010	S	312	0	312	0.00008
Sphingobacterium thalpophilum	259	S	94	4	98	0.00003
Sphingobacterium psychroaquaticum	561061	S	27	0	27	0.00001
Mucilaginibacter sp. HYN0043	2305508	S	33	1	34	0.00001
Mucilaginibacter sp. F39-2	2728022	S	27	0	27	0.00001
Mucilaginibacter sp. 14171R-50	2703789	S	20	0	20	0.00001
Mucilaginibacter sp. G2-14	2740462	S	18	0	18	0.00000
Mucilaginibacter sp. PAMC 26640	1300914	S	12	0	12	0.00000
Mucilaginibacter ginsenosidivorans	398053	S	45	0	45	0.00001
Mucilaginibacter xinganensis	1234841	S	40	1	41	0.00001
Mucilaginibacter mallensis	652787	S	32	0	32	0.00001
Mucilaginibacter ginsenosidivorax	862126	S	25	0	25	0.00001
Mucilaginibacter rubeus	2027860	S	20	676	696	0.00018
Mucilaginibacter paludis	423351	S	18	0	18	0.00000
Mucilaginibacter gotjawali	1550579	S	18	0	18	0.00000
Pedobacter sp. CJ43	2605747	S	51	0	51	0.00001
Pedobacter sp. KBS0701	2578106	S	43	0	43	0.00001
Pedobacter sp. PACM 27299	1727164	S	33	1	34	0.00001
Pedobacter sp. G11	2482728	S	17	0	17	0.00000
Pedobacter sp. eg	2201271	S	5	0	5	0.00000
Pedobacter sp. HDW13	2714940	S	1	0	1	0.00000
Pedobacter suwonensis	332999	S	58	1	59	0.00002
Pedobacter ginsengisoli	363852	S	49	0	49	0.00001
Pedobacter cryoconitis	188932	S	30	0	30	0.00001
Pedobacter heparinus	984	S	20	0	20	0.00001
Pedobacter steynii	430522	S	9	0	9	0.00000
Pseudopedobacter saltans	151895	S	236	6	242	0.00006
Solitalea canadensis	995	S	45	0	45	0.00001
Anseongella ginsenosidimutans	496056	S	27	0	27	0.00001
Olivibacter sp. LS-1	2592345	S	20	6	26	0.00001
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	S	14	0	14	0.00000
Flavobacterium sp. I3-2	2748319	S	6988	539	7527	0.00198
Flavobacterium sp. M31R6	2739062	S	69	1	70	0.00002
Flavobacterium sp. P2-65	2748320	S	64	0	64	0.00002
Flavobacterium sp. KBS0721	1179672	S	36	0	36	0.00001
Flavobacterium sp. XS-5	2602769	S	34	0	34	0.00001
Flavobacterium sp. HYN0086	2249356	S	26	0	26	0.00001
Flavobacterium sp. 140616W15	2478552	S	10	0	10	0.00000
Flavobacterium sp. CJ74	2294119	S	6	0	6	0.00000
Flavobacterium sp. Sr18	935222	S	5	0	5	0.00000
Flavobacterium sp. LPB0248	2614441	S	1	0	1	0.00000
Flavobacterium johnsoniae	986	S	242	13	255	0.00007
Flavobacterium crassostreae	1763534	S	49	1	50	0.00001
Flavobacterium nackdongense	2547394	S	48	0	48	0.00001
Flavobacterium faecale	1355330	S	46	0	46	0.00001
Flavobacterium kingsejongi	1678728	S	37	0	37	0.00001
Flavobacterium commune	1306519	S	34	0	34	0.00001
Flavobacterium anhuiense	459526	S	26	1	27	0.00001
Flavobacterium sediminis	2201181	S	23	2	25	0.00001
Flavobacterium album	2175091	S	21	0	21	0.00001
Flavobacterium branchiophilum	55197	S	20	0	20	0.00001
Flavobacterium psychrophilum	96345	S	20	0	20	0.00001
Flavobacterium haoranii	683124	S	16	3	19	0.00001
Flavobacterium gilvum	1492737	S	16	0	16	0.00000
Flavobacterium indicum	312277	S	14	0	14	0.00000
Flavobacterium nitrogenifigens	1617283	S	13	0	13	0.00000
Flavobacterium magnum	2162713	S	12	0	12	0.00000
Flavobacterium crocinum	2183896	S	11	0	11	0.00000
Flavobacterium pallidum	2172098	S	10	0	10	0.00000
Flavobacterium columnare	996	S	10	0	10	0.00000
Flavobacterium sangjuense	2518177	S	7	0	7	0.00000
Flavobacterium arcticum	1784713	S	5	0	5	0.00000
Chryseobacterium gleum	250	S	620	182	802	0.00021
Chryseobacterium sp. SNU WT5	2594269	S	83	9	92	0.00002
Chryseobacterium sp. F5649	2487071	S	82	129	211	0.00006
Chryseobacterium sp. POL2	2713414	S	78	8	86	0.00002
Chryseobacterium sp. G0201	2487065	S	46	4	50	0.00001
Chryseobacterium sp. NEB161	2724619	S	41	12	53	0.00001
Chryseobacterium sp. StRB126	878220	S	37	2	39	0.00001
Chryseobacterium sp. 3008163	2478663	S	28	2	30	0.00001
Chryseobacterium sp. G0162	2487063	S	20	10	30	0.00001
Chryseobacterium sp. IHB B 17019	1721091	S	18	0	18	0.00000
Chryseobacterium sp. T16E-39	2015076	S	11	0	11	0.00000
Chryseobacterium sp. 6424	2039166	S	9	0	9	0.00000
Chryseobacterium sp. H6466	2487072	S	8	13	21	0.00001
Chryseobacterium sp. NBC 122	2547600	S	4	0	4	0.00000
Chryseobacterium sp.	1871047	S	2	0	2	0.00000
Chryseobacterium sp. G0186	2487064	S	2	0	2	0.00000
Chryseobacterium sp. H3001	2487073	S	2	0	2	0.00000
Chryseobacterium indologenes	253	S	399	52	451	0.00012
Chryseobacterium nakagawai	1241982	S	387	195	582	0.00015
Chryseobacterium shandongense	1493872	S	371	85	456	0.00012
Chryseobacterium taklimakanense	536441	S	353	33	386	0.00010
Chryseobacterium camelliae	1265445	S	144	7	151	0.00004
Chryseobacterium bernardetii	1241978	S	55	15	70	0.00002
Chryseobacterium gallinarum	1324352	S	44	2	46	0.00001
Chryseobacterium glaciei	1685010	S	41	2	43	0.00001
Chryseobacterium carnipullorum	1124835	S	36	7	43	0.00001
Chryseobacterium indoltheticum	254	S	27	2	29	0.00001
Chryseobacterium arthrosphaerae	651561	S	24	2	26	0.00001
Chryseobacterium carnis	1241979	S	17	1	18	0.00000
Chryseobacterium lactis	1241981	S	15	2	17	0.00000
Chryseobacterium balustinum	246	S	13	1	14	0.00000
Chryseobacterium joostei	112234	S	10	2	12	0.00000
Chryseobacterium antarcticum	266748	S	7	0	7	0.00000
Chryseobacterium piperi	558152	S	6	0	6	0.00000
Chryseobacterium haifense	421525	S	6	1	7	0.00000
Chryseobacterium jeonii	266749	S	6	0	6	0.00000
Chryseobacterium aureum	2497456	S	6	0	6	0.00000
Weeksella virosa	1014	S	701	12	713	0.00019
Myroides odoratimimus	76832	S	251	20	271	0.00007
Myroides sp. CJ210	2572594	S	107	0	107	0.00003
Myroides odoratus	256	S	5	0	5	0.00000
Elizabethkingia anophelis	1117645	S	150	19	169	0.00004
Elizabethkingia meningoseptica	238	S	56	1	57	0.00002
Elizabethkingia bruuniana	1756149	S	37	66	103	0.00003
Elizabethkingia sp. JS20170427COW	2583851	S	6	0	6	0.00000
Elizabethkingia sp. 2-6	2575699	S	2	1	3	0.00000
Elizabethkingia ursingii	1756150	S	4	0	4	0.00000
Elizabethkingia miricola	172045	S	2	1	3	0.00000
Capnocytophaga sp. H4358	1945658	S	23	30	53	0.00001
Capnocytophaga sp. oral taxon 878	1316596	S	12	2	14	0.00000
Capnocytophaga sp. oral taxon 323	1705617	S	6	8	14	0.00000
Capnocytophaga sp. FDAARGOS_737	2545799	S	1	0	1	0.00000
Capnocytophaga stomatis	1848904	S	40	6	46	0.00001
Capnocytophaga sputigena	1019	S	18	9	27	0.00001
Capnocytophaga leadbetteri	327575	S	18	13	31	0.00001
Capnocytophaga canimorsus	28188	S	14	10	24	0.00001
Capnocytophaga haemolytica	45243	S	11	0	11	0.00000
Capnocytophaga cynodegmi	28189	S	7	4	11	0.00000
Capnocytophaga gingivalis	1017	S	3	0	3	0.00000
Capnocytophaga endodontalis	2708117	S	1	0	1	0.00000
Empedobacter brevis	247	S	168	6	174	0.00005
Polaribacter sp. SA4-10	754397	S	20	1	21	0.00001
Polaribacter sp. KT 15	1896175	S	13	15	28	0.00001
Polaribacter sp. L3A8	2686361	S	13	1	14	0.00000
Polaribacter sp. KT25b	1855336	S	10	1	11	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	5	0	5	0.00000
Polaribacter sp. MED152	313598	S	2	0	2	0.00000
Polaribacter sp. SA4-12	1312072	S	2	0	2	0.00000
Polaribacter vadi	1774273	S	29	5	34	0.00001
Polaribacter reichenbachii	996801	S	17	3	20	0.00001
Maribacter cobaltidurans	1178778	S	51	3	54	0.00001
Maribacter sp. MAR_2009_60	1250153	S	15	0	15	0.00000
Maribacter sp. T28	1836467	S	15	0	15	0.00000
Maribacter sp. HTCC2170	313603	S	11	0	11	0.00000
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	6	0	6	0.00000
Maribacter sp. MJ134	2496865	S	2	0	2	0.00000
Flavobacteriaceae bacterium 3519-10	531844	S	39	0	39	0.00001
Flavobacteriaceae bacterium 10Alg115	2584122	S	24	0	24	0.00001
Flavobacteriaceae bacterium UJ101	1150389	S	14	0	14	0.00000
Flavobacteriaceae bacterium F202Z8	2583587	S	7	0	7	0.00000
Flavobacteriaceae bacterium MAR_2010_188	1250295	S	6	0	6	0.00000
Flavobacteriaceae bacterium RR4-40	2744027	S	5	0	5	0.00000
Flavobacteriaceae bacterium	1871037	S	1	0	1	0.00000
Winogradskyella sp. PG-2	754409	S	28	0	28	0.00001
Winogradskyella sp. Z354	2697009	S	16	0	16	0.00000
Winogradskyella sp. PC-19	754417	S	12	0	12	0.00000
Winogradskyella sp. RHA_55	1249933	S	8	0	8	0.00000
Winogradskyella sp. Z215	2686078	S	8	3	11	0.00000
Winogradskyella sp. J14-2	1936080	S	7	0	7	0.00000
Winogradskyella sp. SW133	2697011	S	1	3	4	0.00000
Gramella flava	1486245	S	22	2	24	0.00001
Gramella fulva	2126553	S	16	1	17	0.00000
Gramella sp. MAR_2010_102	1250231	S	8	0	8	0.00000
Gramella sp. MAR_2010_147	1250205	S	1	0	1	0.00000
Gramella forsetii	411153	S	8	0	8	0.00000
Gramella salexigens	1913577	S	3	0	3	0.00000
Antarcticibacterium flavum	2058175	S	31	0	31	0.00001
Antarcticibacterium sp. PAMC 28998	2585771	S	23	0	23	0.00001
Tenacibaculum dicentrarchi	669041	S	16	0	16	0.00000
Tenacibaculum maritimum	107401	S	14	0	14	0.00000
Tenacibaculum jejuense	584609	S	12	0	12	0.00000
Tenacibaculum sp. SZ-18	754423	S	5	0	5	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	4	0	4	0.00000
Tenacibaculum todarodis	1850252	S	2	0	2	0.00000
Nonlabens sp. Ci31	2608253	S	8	3	11	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	5	2	7	0.00000
Nonlabens sp. MB-3u-79	2058134	S	1	0	1	0.00000
Nonlabens sp. MJ115	2496866	S	1	0	1	0.00000
Nonlabens dokdonensis	328515	S	8	11	19	0.00001
Nonlabens marinus	930802	S	2	3	5	0.00000
Formosa sp. L2A11	2686363	S	12	0	12	0.00000
Formosa sp. Hel3_A1_48	1336795	S	11	0	11	0.00000
Formosa sp. Hel1_31_208	1798225	S	2	0	2	0.00000
Formosa sp. Hel1_33_131	1336794	S	1	0	1	0.00000
Formosa sediminum	2594004	S	11	0	11	0.00000
Formosa agariphila	320324	S	7	0	7	0.00000
Aquimarina sp. BL5	1714860	S	29	0	29	0.00001
Aquimarina sp. TRL1	2736252	S	11	0	11	0.00000
Aquimarina sp. AD1	1714848	S	2	0	2	0.00000
Aquimarina sp. AD10	1714849	S	1	0	1	0.00000
Arenibacter algicola	616991	S	43	0	43	0.00001
Algibacter sp. L3A6	2686366	S	17	0	17	0.00000
Algibacter sp. L1A34	2686365	S	16	0	16	0.00000
Algibacter alginicilyticus	1736674	S	3	0	3	0.00000
Aureitalea sp. RR4-38	2094025	S	33	0	33	0.00001
Croceibacter atlanticus	313588	S	32	0	32	0.00001
Riemerella anatipestifer	34085	S	31	0	31	0.00001
Apibacter sp. B2966	2656761	S	21	3	24	0.00001
Apibacter sp. HY041	2500547	S	5	0	5	0.00000
Zunongwangia profunda	398743	S	26	2	28	0.00001
Dokdonia sp. PRO95	1239415	S	9	5	14	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	5	0	5	0.00000
Dokdonia sp. Dokd-P16	2173169	S	5	0	5	0.00000
Muricauda sp. 501str8	2698672	S	18	0	18	0.00000
Muricauda lutaonensis	516051	S	5	0	5	0.00000
Muricauda ruestringensis	111501	S	2	0	2	0.00000
Flavivirga eckloniae	1803846	S	25	0	25	0.00001
