name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Komagataeibacter xylinus	28448	S	6	18	24	0.00001
Komagataeibacter medellinensis	1177712	S	6	2	8	0.00000
Komagataeibacter hansenii	436	S	1	0	1	0.00000
Neoasaia chiangmaiensis	320497	S	32	1	33	0.00001
Acidiphilium cryptum	524	S	14	4	18	0.00000
Acidiphilium multivorum	62140	S	11	2	13	0.00000
Kozakia baliensis	153496	S	29	2	31	0.00001
Acidibrevibacterium fodinaquatile	1969806	S	19	0	19	0.00000
Gluconacetobacter diazotrophicus	33996	S	18	0	18	0.00000
Gluconobacter oxydans	442	S	15	1	16	0.00000
Gluconobacter thailandicus	257438	S	1	0	1	0.00000
Gluconobacter albidus	318683	S	1	0	1	0.00000
Neokomagataea sp. Ha5	2558360	S	3	0	3	0.00000
Swingsia sp. F3b2	2558361	S	1	0	1	0.00000
Phreatobacter stygius	1940610	S	504	8	512	0.00013
Phreatobacter sp. NMCR1094	2570229	S	259	7	266	0.00006
Phreatobacter cathodiphilus	1868589	S	53	1	54	0.00001
Polymorphum gilvum	991904	S	9	0	9	0.00000
Candidatus Puniceispirillum marinum	767892	S	2	0	2	0.00000
Micavibrio aeruginosavorus	349221	S	1	0	1	0.00000
Parvularcula bermudensis	208216	S	61	0	61	0.00001
Wolbachia endosymbiont of Brugia malayi	80849	S	4	0	4	0.00000
Wolbachia pipientis	955	S	3	0	3	0.00000
Ehrlichia canis	944	S	1	0	1	0.00000
Rickettsia raoultii	369822	S	1	5	6	0.00000
Candidatus Deianiraea vastatrix	2163644	S	2	0	2	0.00000
Candidatus Fonsibacter ubiquis	1925548	S	17	0	17	0.00000
alpha proteobacterium HIMB59	744985	S	1	0	1	0.00000
Emcibacter sp. MEBiC09520	2582913	S	14	0	14	0.00000
Emcibacter congregatus	2043170	S	2	0	2	0.00000
Acidovorax sp. 1608163	2478662	S	2314	222	2536	0.00062
Acidovorax sp. KKS102	358220	S	1395	457	1852	0.00045
Acidovorax sp. 16-35-5	2743470	S	1251	255	1506	0.00037
Acidovorax sp. HDW3	2714923	S	1060	152	1212	0.00030
Acidovorax sp. JMULE5	2518343	S	870	118	988	0.00024
Acidovorax sp. T1	1858609	S	554	674	1228	0.00030
Acidovorax sp. RAC01	1842533	S	476	133	609	0.00015
Acidovorax sp. JS42	232721	S	12	165	177	0.00004
Acidovorax carolinensis	553814	S	1033	600	1633	0.00040
Acidovorax citrulli	80869	S	1032	691	1723	0.00042
Acidovorax avenae	80867	S	433	191	624	0.00015
Acidovorax ebreus	721785	S	152	1586	1738	0.00042
Acidovorax cattleyae	80868	S	137	61	198	0.00005
Variovorax sp. HW608	1034889	S	1132	46	1178	0.00029
Variovorax sp. PMC12	2126319	S	868	135	1003	0.00024
Variovorax sp. WDL1	207745	S	796	723	1519	0.00037
Variovorax sp. RA8	662548	S	740	281	1021	0.00025
Variovorax sp. PBL-H6	434009	S	709	975	1684	0.00041
Variovorax sp. PBS-H4	434008	S	691	184	875	0.00021
Variovorax sp. PAMC 28711	1795631	S	523	24	547	0.00013
Variovorax sp. SRS16	282217	S	259	781	1040	0.00025
Variovorax sp. PBL-E5	434014	S	53	179	232	0.00006
Variovorax paradoxus	34073	S	2005	451	2456	0.00060
Variovorax boronicumulans	436515	S	877	347	1224	0.00030
Hydrogenophaga sp. PBC	795665	S	886	225	1111	0.00027
Hydrogenophaga sp. BA0156	2716225	S	851	260	1111	0.00027
Hydrogenophaga sp. RAC07	1842537	S	837	272	1109	0.00027
Hydrogenophaga sp. PBL-H3	434010	S	798	426	1224	0.00030
Hydrogenophaga sp. BPS33	2651974	S	659	145	804	0.00020
Hydrogenophaga sp. PAMC20947	2565558	S	401	13	414	0.00010
Hydrogenophaga sp. NH-16	2184519	S	184	440	624	0.00015
Hydrogenophaga crassostreae	1763535	S	161	3	164	0.00004
Hydrogenophaga pseudoflava	47421	S	143	281	424	0.00010
Rhodoferax sediminis	2509614	S	1373	94	1467	0.00036
Rhodoferax koreense	1842727	S	1005	131	1136	0.00028
Rhodoferax sp. BAB1	2741720	S	515	59	574	0.00014
Rhodoferax antarcticus	81479	S	387	19	406	0.00010
Rhodoferax saidenbachensis	1484693	S	168	8	176	0.00004
Rhodoferax ferrireducens	192843	S	74	3	77	0.00002
Polaromonas sp. JS666	296591	S	1051	1375	2426	0.00059
Polaromonas naphthalenivorans	216465	S	947	73	1020	0.00025
Polaromonas vacuolata	37448	S	22	2	24	0.00001
Comamonas testosteroni	285	S	1092	742	1834	0.00045
Comamonas serinivorans	1082851	S	768	47	815	0.00020
Comamonas aquatica	225991	S	452	59	511	0.00012
Comamonas sp. NLF-7-7	2597701	S	322	104	426	0.00010
Comamonas kerstersii	225992	S	111	13	124	0.00003
Comamonas thiooxydans	363952	S	55	218	273	0.00007
Ramlibacter tataouinensis	94132	S	2695	222	2917	0.00071
Melaminivora sp. SC2-9	2109913	S	1874	440	2314	0.00056
Diaphorobacter sp. HDW4B	2714925	S	789	50	839	0.00020
Diaphorobacter sp. HDW4A	2714924	S	541	175	716	0.00017
Diaphorobacter sp. JS3050	2735554	S	108	1668	1776	0.00043
Diaphorobacter polyhydroxybutyrativorans	1546149	S	143	1106	1249	0.00030
Alicycliphilus denitrificans	179636	S	1573	3208	4781	0.00117
Limnohabitans sp. 63ED37-2	1678128	S	1389	121	1510	0.00037
Limnohabitans sp. 103DPR2	1678129	S	54	3	57	0.00001
Delftia acidovorans	80866	S	474	636	1110	0.00027
Delftia tsuruhatensis	180282	S	206	145	351	0.00009
Delftia sp. Cs1-4	742013	S	2	5	7	0.00000
Hylemonella gracilis	80880	S	987	44	1031	0.00025
Curvibacter sp. AEP1-3	1844971	S	721	28	749	0.00018
Verminephrobacter eiseniae	364317	S	557	8	565	0.00014
Serpentinomonas raichei	1458425	S	404	43	447	0.00011
Serpentinomonas mccroryi	1458426	S	67	7	74	0.00002
Ottowia oryzae	2109914	S	384	79	463	0.00011
Ottowia sp. oral taxon 894	1658672	S	51	8	59	0.00001
Simplicispira suum	2109915	S	487	66	553	0.00013
Pulveribacter suum	2116657	S	454	45	499	0.00012
Candidatus Symbiobacter mobilis	1436290	S	430	2	432	0.00011
Mitsuaria sp. 7	1658665	S	9120	1373	10493	0.00256
Paucibacter sp. KCTC 42545	1768242	S	8319	1970	10289	0.00251
Inhella inkyongensis	392593	S	6698	1026	7724	0.00188
Roseateles depolymerans	76731	S	6359	1244	7603	0.00185
Methylibium sp. Pch-M	2082386	S	2027	863	2890	0.00070
Methylibium petroleiphilum	105560	S	1314	659	1973	0.00048
Rubrivivax gelatinosus	28068	S	3650	627	4277	0.00104
Leptothrix cholodnii	34029	S	3058	461	3519	0.00086
[Polyangium] brachysporum	413882	S	2912	256	3168	0.00077
Rhizobacter gummiphilus	946333	S	2401	302	2703	0.00066
Sphaerotilus natans	34103	S	2201	466	2667	0.00065
Aquabacterium olei	1296669	S	1970	432	2402	0.00059
Thiomonas intermedia	926	S	492	348	840	0.00021
Thiomonas sp. X19	1050370	S	209	52	261	0.00006
Thiomonas arsenitoxydans	426114	S	5	18	23	0.00001
Xylophilus sp. KACC 21265	2697032	S	925	131	1056	0.00026
Cupriavidus gilardii	82541	S	14365	10845	25210	0.00615
Cupriavidus oxalaticus	96344	S	899	243	1142	0.00028
Cupriavidus pauculus	82633	S	804	200	1004	0.00024
Cupriavidus taiwanensis	164546	S	691	231	922	0.00022
Cupriavidus basilensis	68895	S	601	84	685	0.00017
Cupriavidus metallidurans	119219	S	546	280	826	0.00020
Cupriavidus necator	106590	S	492	179	671	0.00016
Cupriavidus campinensis	151783	S	276	110	386	0.00009
Cupriavidus pinatubonensis	248026	S	204	24	228	0.00006
Cupriavidus sp. USMAA2-4	876364	S	27	325	352	0.00009
Cupriavidus sp. USMAHM13	1389192	S	1	14	15	0.00000
Cupriavidus nantongensis	1796606	S	14	25	39	0.00001
Ralstonia insidiosa	190721	S	2213	271	2484	0.00061
Ralstonia pickettii	329	S	2201	1773	3974	0.00097
Ralstonia solanacearum	305	S	683	237	920	0.00022
Ralstonia mannitolilytica	105219	S	265	93	358	0.00009
Burkholderia territorii	1503055	S	357	107	464	0.00011
Burkholderia stagnalis	1503054	S	255	35	290	0.00007
Burkholderia cenocepacia	95486	S	247	193	440	0.00011
[Pseudomonas] mesoacidophila	265293	S	104	17	121	0.00003
Burkholderia ubonensis	101571	S	104	36	140	0.00003
Burkholderia cepacia	292	S	91	76	167	0.00004
Burkholderia lata	482957	S	83	20	103	0.00003
Burkholderia multivorans	87883	S	55	12	67	0.00002
Burkholderia contaminans	488447	S	40	11	51	0.00001
Burkholderia anthina	179879	S	24	7	31	0.00001
Burkholderia vietnamiensis	60552	S	14	40	54	0.00001
Burkholderia metallica	488729	S	9	2	11	0.00000
Burkholderia stabilis	95485	S	7	2	9	0.00000
Burkholderia pseudomultivorans	1207504	S	6	3	9	0.00000
Burkholderia pyrrocinia	60550	S	5	1	6	0.00000
Burkholderia seminalis	488731	S	4	0	4	0.00000
Burkholderia ambifaria	152480	S	2	1	3	0.00000
Burkholderia diffusa	488732	S	2	0	2	0.00000
Burkholderia sp. DHOD12	2571746	S	157	4	161	0.00004
Burkholderia sp. MSMB0856	1637869	S	126	116	242	0.00006
Burkholderia sp. IDO3	1705310	S	79	29	108	0.00003
Burkholderia sp. PAMC 26561	1795043	S	39	120	159	0.00004
Burkholderia sp. Bp7605	1740163	S	37	1	38	0.00001
Burkholderia sp. CCGE1003	640512	S	34	2	36	0.00001
Burkholderia sp. THE68	758782	S	29	2	31	0.00001
Burkholderia sp. LA-2-3-30-S1-D2	1637862	S	27	20	47	0.00001
Burkholderia sp. OLGA172	1804984	S	26	3	29	0.00001
Burkholderia sp. KK1	1855726	S	25	63	88	0.00002
Burkholderia sp. RPE67	758796	S	22	123	145	0.00004
Burkholderia sp. JP2-270	2217913	S	10	4	14	0.00000
Burkholderia sp. NRF60-BP8	1637853	S	8	4	12	0.00000
Burkholderia sp. KBS0801	1179675	S	3	9	12	0.00000
Burkholderia sp. YI23	1097668	S	2	11	13	0.00000
Burkholderia sp. PAMC 28687	1795874	S	1	4	5	0.00000
Burkholderia oklahomensis	342113	S	65	5	70	0.00002
Burkholderia pseudomallei	28450	S	45	617	662	0.00016
Burkholderia mallei	13373	S	33	58	91	0.00002
Burkholderia thailandensis	57975	S	22	32	54	0.00001
Burkholderia sp. MSMB617WGS	1637831	S	6	2	8	0.00000
Burkholderia sp. BDU6	1385591	S	4	0	4	0.00000
Burkholderia sp. BDU8	1385592	S	3	0	3	0.00000
Burkholderia plantarii	41899	S	186	14	200	0.00005
Burkholderia gladioli	28095	S	131	7	138	0.00003
Burkholderia glumae	337	S	68	10	78	0.00002
Burkholderia insecticola	758793	S	14	0	14	0.00000
Paraburkholderia sp. CCGE1002	640511	S	169	35	204	0.00005
Paraburkholderia sp. 7MH5	2547399	S	81	41	122	0.00003
Paraburkholderia sp. DHF22	2571748	S	69	36	105	0.00003
Paraburkholderia sp. 7Q-K02	2571747	S	46	30	76	0.00002
Paraburkholderia sp. SOS3	1926494	S	32	1	33	0.00001
Paraburkholderia sp. Msb3	2604047	S	6	3	9	0.00000
Paraburkholderia graminis	60548	S	523	59	582	0.00014
Paraburkholderia phenoliruptrix	252970	S	309	71	380	0.00009
Paraburkholderia terricola	169427	S	159	15	174	0.00004
Paraburkholderia caribensis	75105	S	115	29	144	0.00004
Paraburkholderia megapolitana	420953	S	82	2	84	0.00002
Paraburkholderia fungorum	134537	S	71	8	79	0.00002
Paraburkholderia aromaticivorans	2026199	S	55	11	66	0.00002
Paraburkholderia sprentiae	948107	S	40	2	42	0.00001
Paraburkholderia hospita	169430	S	35	14	49	0.00001
Paraburkholderia xenovorans	36873	S	22	9	31	0.00001
Paraburkholderia caledonica	134536	S	21	1	22	0.00001
Paraburkholderia phymatum	148447	S	13	2	15	0.00000
Paraburkholderia caffeinilytica	1761016	S	6	0	6	0.00000
Paraburkholderia dokdonella	2211211	S	6	0	6	0.00000
Paraburkholderia phytofirmans	261302	S	5	2	7	0.00000
Pandoraea sputorum	93222	S	91	30	121	0.00003
Pandoraea thiooxydans	445709	S	60	1	61	0.00002
Pandoraea faecigallinarum	656179	S	55	10	65	0.00002
Pandoraea pnomenusa	93220	S	49	9	58	0.00001
Pandoraea pulmonicola	93221	S	45	4	49	0.00001
Pandoraea apista	93218	S	38	8	46	0.00001
Pandoraea oxalativorans	573737	S	29	11	40	0.00001
Pandoraea sp. XY-2	2518599	S	23	2	25	0.00001
Pandoraea fibrosis	1891094	S	13	3	16	0.00000
Pandoraea norimbergensis	93219	S	2	0	2	0.00000
Pandoraea vervacti	656178	S	2	0	2	0.00000
Lautropia mirabilis	47671	S	351	18	369	0.00009
Polynucleobacter necessarius	576610	S	50	4	54	0.00001
Polynucleobacter acidiphobus	556053	S	31	0	31	0.00001
Polynucleobacter sp. LimPoW16	1743162	S	24	1	25	0.00001
Polynucleobacter sp. MWH-UH21B	1743174	S	3	0	3	0.00000
Polynucleobacter difficilis	556054	S	11	1	12	0.00000
Polynucleobacter asymbioticus	576611	S	2	0	2	0.00000
Polynucleobacter duraquae	1835254	S	2	0	2	0.00000
Chitinimonas arctica	2594795	S	127	4	131	0.00003
Caballeronia sp. SBC1	2705548	S	1	42	43	0.00001
Paraburkholderia rhizoxinica	412963	S	22	0	22	0.00001
Limnobacter sp. SAORIC-580	2732163	S	20	0	20	0.00000
Mycoavidus cysteinexigens	1553431	S	8	0	8	0.00000
Ephemeroptericola cinctiostellae	2268024	S	3	0	3	0.00000
Achromobacter sp. AONIH1	1758194	S	849	176	1025	0.00025
Achromobacter sp. MFA1 R4	1881016	S	143	25	168	0.00004
Achromobacter sp. B7	2282475	S	108	15	123	0.00003
Achromobacter xylosoxidans	85698	S	606	669	1275	0.00031
Achromobacter insolitus	217204	S	164	29	193	0.00005
Achromobacter denitrificans	32002	S	154	113	267	0.00007
Achromobacter spanius	217203	S	95	15	110	0.00003
Achromobacter pestifer	1353889	S	85	30	115	0.00003
Bordetella pseudohinzii	1331258	S	566	148	714	0.00017
Bordetella sp. H567	1697043	S	241	15	256	0.00006
Bordetella sp. N	1746199	S	163	11	174	0.00004
Bordetella sp. HZ20	2163011	S	5	0	5	0.00000
Bordetella bronchialis	463025	S	316	21	337	0.00008
Bordetella genomosp. 13	463040	S	274	31	305	0.00007
Bordetella genomosp. 9	1416803	S	126	17	143	0.00004
Bordetella hinzii	103855	S	107	21	128	0.00003
Bordetella holmesii	35814	S	98	23	121	0.00003
Bordetella petrii	94624	S	90	42	132	0.00003
Bordetella avium	521	S	70	131	201	0.00005
Bordetella trematum	123899	S	48	6	54	0.00001
Bordetella genomosp. 8	1416806	S	29	2	31	0.00001
Bordetella pertussis	520	S	14	191	205	0.00005
Bordetella flabilis	463014	S	12	0	12	0.00000
Bordetella bronchiseptica	518	S	10	110	120	0.00003
Bordetella genomosp. 6	463024	S	3	12	15	0.00000
Alcaligenes faecalis	511	S	2260	245	2505	0.00061
Alcaligenes aquatilis	323284	S	8	4	12	0.00000
Pigmentiphaga sp. H8	2488560	S	1622	51	1673	0.00041
Pigmentiphaga aceris	1940612	S	303	5	308	0.00008
Orrella dioscoreae	1851544	S	369	38	407	0.00010
Pusillimonas sp. T7-7	1007105	S	136	12	148	0.00004
Pusillimonas sp. ye3	2028345	S	12	0	12	0.00000
Pusillimonas sp. DMV24BSW_D	2716226	S	12	0	12	0.00000
Castellaniella defragrans	75697	S	107	15	122	0.00003
Kerstersia gyiorum	206506	S	36	4	40	0.00001
Oligella urethralis	90245	S	24	0	24	0.00001
Advenella mimigardefordensis	302406	S	15	0	15	0.00000
Advenella kashmirensis	310575	S	2	0	2	0.00000
Alcaligenaceae bacterium SJ-26	2593958	S	9	0	9	0.00000
Taylorella asinigenitalis	84590	S	3	0	3	0.00000
Paenalcaligenes hominis	643674	S	1	0	1	0.00000
Massilia albidiflava	321983	S	800	415	1215	0.00030
Massilia flava	871742	S	530	104	634	0.00015
Massilia armeniaca	2072590	S	387	253	640	0.00016
Massilia sp. WG5	1707785	S	206	196	402	0.00010
Massilia sp. YMA4	1593482	S	88	56	144	0.00004
Massilia sp. NR 4-1	1678028	S	77	14	91	0.00002
Massilia plicata	321984	S	310	84	394	0.00010
Massilia oculi	945844	S	201	36	237	0.00006
Massilia putida	1141883	S	122	91	213	0.00005
Massilia lutea	321985	S	113	41	154	0.00004
Massilia violaceinigra	2045208	S	94	12	106	0.00003
Massilia umbonata	864828	S	45	22	67	0.00002
Herbaspirillum robiniae	2014887	S	204	96	300	0.00007
Herbaspirillum seropedicae	964	S	107	162	269	0.00007
Herbaspirillum huttiense	863372	S	93	146	239	0.00006
Herbaspirillum rubrisubalbicans	80842	S	87	210	297	0.00007
Herbaspirillum hiltneri	341045	S	47	8	55	0.00001
Herbaspirillum sp. meg3	2025949	S	17	2	19	0.00000
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	418	119	537	0.00013
Janthinobacterium sp. LM6	1938606	S	105	42	147	0.00004
Janthinobacterium sp. SNU WT3	2590869	S	59	26	85	0.00002
Janthinobacterium sp. 17J80-10	2497863	S	54	4	58	0.00001
Janthinobacterium sp. Marseille	375286	S	17	11	28	0.00001
Janthinobacterium sp. B9-8	1236179	S	7	1	8	0.00000
Janthinobacterium agaricidamnosum	55508	S	179	74	253	0.00006
Janthinobacterium lividum	29581	S	84	32	116	0.00003
Janthinobacterium svalbardensis	368607	S	52	24	76	0.00002
Duganella sp. GN2-R2	2728020	S	171	49	220	0.00005
Duganella sp. AF9R3	2728021	S	141	26	167	0.00004
Collimonas pratensis	279113	S	197	31	228	0.00006
Collimonas arenae	279058	S	63	8	71	0.00002
Collimonas fungivorans	158899	S	16	3	19	0.00000
Herminiimonas arsenicoxydans	204773	S	103	48	151	0.00004
Herminiimonas arsenitoxidans	1809410	S	2	0	2	0.00000
Noviherbaspirillum sp. UKPF54	2601898	S	70	5	75	0.00002
Undibacterium sp. KW1	2058624	S	18	4	22	0.00001
Undibacterium sp. YM2	2058625	S	2	0	2	0.00000
Undibacterium parvum	401471	S	9	1	10	0.00000
Oxalobacter formigenes	847	S	4	0	4	0.00000
Burkholderiales bacterium JOSHI_001	864051	S	2660	76	2736	0.00067
Burkholderiales bacterium GJ-E10	1469502	S	47	0	47	0.00001
Burkholderiales bacterium YL45	1834205	S	11	0	11	0.00000
Sutterella megalosphaeroides	2494234	S	8	0	8	0.00000
Sutterella faecalis	2584944	S	7	0	7	0.00000
Sterolibacterium denitrificans	157592	S	941	41	982	0.00024
Methyloversatilis sp. RAC08	1842540	S	838	47	885	0.00022
Sulfuritalea hydrogenivorans	748811	S	744	30	774	0.00019
Sterolibacteriaceae bacterium M52	2496847	S	149	63	212	0.00005
Sterolibacteriaceae bacterium J5B	2211108	S	144	13	157	0.00004
Denitratisoma sp. DHT3	1981880	S	114	75	189	0.00005
Sulfuriferula plumbiphila	171865	S	298	24	322	0.00008
Sulfuriferula sp. AH1	1985873	S	10	1	11	0.00000
Sulfuriferula nivalis	2675298	S	1	0	1	0.00000
Ferriphaselus amnicola	1188319	S	252	27	279	0.00007
Sideroxydans lithotrophicus	63745	S	168	12	180	0.00004
Sulfuricella denitrificans	649841	S	142	22	164	0.00004
Candidatus Nitrotoga sp. AM1P	2559597	S	64	6	70	0.00002
Gallionella capsiferriformans	370405	S	25	3	28	0.00001
Nitrosomonadales bacterium skT11	2715678	S	352	67	419	0.00010
Nitrosomonadales bacterium Swamp67	2732487	S	152	7	159	0.00004
Nitrosomonadales bacterium 0125_3	2732067	S	120	6	126	0.00003
Sulfuritortus calidifontis	1914471	S	272	128	400	0.00010
Thiobacillus denitrificans	36861	S	111	5	116	0.00003
Nitrosospira briensis	35799	S	102	38	140	0.00003
Nitrosospira lacus	1288494	S	18	10	28	0.00001
Nitrosospira multiformis	1231	S	10	4	14	0.00000
Nitrosomonas sp. Is79A3	261292	S	11	5	16	0.00000
Nitrosomonas sp. AL212	153948	S	6	3	9	0.00000
Nitrosomonas eutropha	916	S	16	3	19	0.00000
Nitrosomonas europaea	915	S	15	4	19	0.00000
Nitrosomonas ureae	44577	S	1	0	1	0.00000
Nitrosomonas stercoris	1444684	S	1	0	1	0.00000
Candidatus Methylopumilus planktonicus	1581557	S	7	0	7	0.00000
Candidatus Methylopumilus universalis	2588536	S	1	0	1	0.00000
Methylobacillus flagellatus	405	S	7	1	8	0.00000
Methylophilus sp. TWE2	1662285	S	2	0	2	0.00000
Methylovorus sp. MP688	887061	S	1	1	2	0.00000
Azoarcus sp. M9-3-2	2016596	S	432	13	445	0.00011
Azoarcus sp. CIB	198107	S	362	33	395	0.00010
Azoarcus sp. DD4	2027405	S	127	22	149	0.00004
Azoarcus sp. KH32C	748247	S	117	4	121	0.00003
Azoarcus sp. DN11	356837	S	105	9	114	0.00003
Azoarcus sp. SY39	2067960	S	79	2	81	0.00002
Azoarcus sp. BH72	62928	S	13	52	65	0.00002
Azoarcus communis	41977	S	388	55	443	0.00011
Azoarcus olearius	418699	S	25	100	125	0.00003
Thauera sp. K11	2005884	S	578	68	646	0.00016
Thauera sp. MZ1T	85643	S	202	111	313	0.00008
Thauera humireducens	1134435	S	127	12	139	0.00003
Thauera aromatica	59405	S	59	33	92	0.00002
Thauera chlorobenzoica	96773	S	47	18	65	0.00002
Zoogloeaceae bacteirum Par-f-2	2080469	S	7	26	33	0.00001
Dechloromonas aromatica	259537	S	679	19	698	0.00017
Dechloromonas sp. HYN0024	2231055	S	68	1	69	0.00002
Dechlorosoma suillum	146939	S	24	45	69	0.00002
Azospira sp. I09	1765049	S	4	7	11	0.00000
Oryzomicrobium terrae	1735038	S	68	2	70	0.00002
Aromatoleum aromaticum	551760	S	32	1	33	0.00001
Rhodocyclaceae bacterium	1898103	S	14	63	77	0.00002
Rhodocyclaceae bacterium ICHIAU1	1816615	S	3	1	4	0.00000
Chromobacterium sp. 257-1	2605945	S	225	33	258	0.00006
Chromobacterium sp. IIBBL 274-1	2202142	S	39	56	95	0.00002
Chromobacterium sp. ATCC 53434	2059672	S	6	0	6	0.00000
Chromobacterium sp. IIBBL 112-1	2202141	S	1	1	2	0.00000
Chromobacterium vaccinii	1108595	S	137	32	169	0.00004
Chromobacterium violaceum	536	S	56	17	73	0.00002
Chromobacterium rhizoryzae	1778675	S	11	116	127	0.00003
Jeongeupia sp. USM3	1906741	S	570	33	603	0.00015
Vogesella sp. LIG4	1192162	S	269	10	279	0.00007
Aquitalea sp. USM4	1590041	S	100	11	111	0.00003
Aquitalea sp. THG-DN7.12	1537400	S	73	6	79	0.00002
Aquitalea magnusonii	332411	S	13	1	14	0.00000
Aquitalea denitrificans	519081	S	6	0	6	0.00000
Pseudogulbenkiania sp. NH8B	748280	S	131	12	143	0.00004
Laribacter hongkongensis	168471	S	37	5	42	0.00001
Microvirgula aerodenitrificans	57480	S	16	0	16	0.00000
Aquaspirillum sp. LM1	1938604	S	8	0	8	0.00000
Deefgea sp. D17	2739061	S	2	0	2	0.00000
Chitinibacter sp. 2T18	2739434	S	1	0	1	0.00000
Vitreoscilla filiformis	63	S	504	31	535	0.00013
Vitreoscilla sp. C1	96942	S	12	0	12	0.00000
Neisseria elongata	495	S	31	4	35	0.00001
Neisseria subflava	28449	S	14	5	19	0.00000
Neisseria sp. KEM232	655307	S	8	0	8	0.00000
Neisseria mucosa	488	S	7	2	9	0.00000
Neisseria flavescens	484	S	3	2	5	0.00000
Neisseria meningitidis	487	S	3	9	12	0.00000
Neisseria gonorrhoeae	485	S	3	2	5	0.00000
Neisseria animalis	492	S	2	0	2	0.00000
Neisseria chenwenguii	1853278	S	2	0	2	0.00000
Neisseria brasiliensis	2666100	S	2	0	2	0.00000
Neisseria weaveri	28091	S	1	0	1	0.00000
Chitinolyticbacter meiyuanensis	682798	S	78	3	81	0.00002
Kingella kingae	504	S	38	2	40	0.00001
Eikenella exigua	2528037	S	20	1	21	0.00001
Eikenella corrodens	539	S	5	0	5	0.00000
Crenobacter cavernae	2290923	S	15	1	16	0.00000
Neisseriaceae bacterium DSM 100970	2052837	S	1	0	1	0.00000
Candidatus Accumulibacter phosphatis	327160	S	353	5	358	0.00009
Casimicrobium huifangae	2591109	S	70	12	82	0.00002
Betaproteobacteria bacterium GR16-43	1904640	S	258	10	268	0.00007
Cystobacter fuscus	43	S	302	38	340	0.00008
Archangium gephyra	48	S	30	3	33	0.00001
Melittangium boletus	83453	S	13	1	14	0.00000
Stigmatella aurantiaca	41	S	1	0	1	0.00000
Myxococcus hansupus	1297742	S	72	15	87	0.00002
Myxococcus stipitatus	83455	S	48	6	54	0.00001
Myxococcus xanthus	34	S	9	3	12	0.00000
Corallococcus coralloides	184914	S	22	5	27	0.00001
Corallococcus macrosporus	35	S	6	2	8	0.00000
Vulgatibacter incomptus	1391653	S	55	0	55	0.00001
Anaeromyxobacter sp. Fw109-5	404589	S	16	0	16	0.00000
Anaeromyxobacter sp. K	447217	S	1	8	9	0.00000
Anaeromyxobacter dehalogenans	161493	S	3	2	5	0.00000
Sorangium cellulosum	56	S	277	9	286	0.00007
Chondromyces crocatus	52	S	61	1	62	0.00002
Labilithrix luteola	1391654	S	112	0	112	0.00003
Minicystis rosea	888845	S	20	0	20	0.00000
Sandaracinus amylolyticus	927083	S	3	0	3	0.00000
Haliangium ochraceum	80816	S	86	0	86	0.00002
Geobacter sp. M18	443143	S	317	11	328	0.00008
Geobacter sp. FeAm09	2597769	S	2	0	2	0.00000
Geobacter pickeringii	345632	S	92	1	93	0.00002
Geobacter uraniireducens	351604	S	38	0	38	0.00001
Geobacter bemidjiensis	225194	S	24	1	25	0.00001
Geobacter sulfurreducens	35554	S	22	16	38	0.00001
Geobacter lovleyi	313985	S	12	0	12	0.00000
Geobacter anodireducens	1340425	S	2	0	2	0.00000
Geobacter daltonii	1203471	S	1	0	1	0.00000
Geoalkalibacter subterraneus	483547	S	2	0	2	0.00000
Pelobacter propionicus	29543	S	2	0	2	0.00000
Pelobacter carbinolicus	19	S	1	0	1	0.00000
Desulfuromonas sp. DDH964	1823759	S	2	0	2	0.00000
Desulfuromonas soudanensis	1603606	S	1	0	1	0.00000
Desulfomicrobium orale	132132	S	196	0	196	0.00005
Desulfomicrobium baculatum	899	S	2	0	2	0.00000
Desulfovibrio gigas	879	S	25	0	25	0.00001
Desulfovibrio desulfuricans	876	S	20	0	20	0.00001
Desulfovibrio sp. IOR2	2583823	S	5	0	5	0.00000
Desulfovibrio sp. 86	2666132	S	5	8	13	0.00000
Desulfovibrio vulgaris	881	S	12	0	12	0.00000
Desulfovibrio ferrophilus	241368	S	12	0	12	0.00000
Desulfovibrio magneticus	184917	S	7	0	7	0.00000
Desulfovibrio carbinolicus	296842	S	6	0	6	0.00000
Desulfovibrio carbinoliphilus	345370	S	6	0	6	0.00000
Desulfovibrio marinus	370038	S	6	0	6	0.00000
Desulfovibrio salexigens	880	S	5	0	5	0.00000
Desulfovibrio sulfodismutans	63561	S	3	0	3	0.00000
Desulfovibrio piger	901	S	1	0	1	0.00000
Pseudodesulfovibrio profundus	57320	S	5	0	5	0.00000
Pseudodesulfovibrio aespoeensis	182210	S	4	0	4	0.00000
Pseudodesulfovibrio sp. SRB007	2678688	S	2	0	2	0.00000
Pseudodesulfovibrio indicus	1716143	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	1	0	1	0.00000
Desulfobulbus propionicus	894	S	81	0	81	0.00002
Desulfobulbus oralis	1986146	S	9	0	9	0.00000
Desulfurivibrio alkaliphilus	427923	S	41	0	41	0.00001
Desulfopila sp. IMCC35005	2569541	S	5	0	5	0.00000
Desulfosarcina alkanivorans	571177	S	7	0	7	0.00000
