name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas sp. CMR12a	658629	S	16	26	42	0.00001
Pseudomonas sp. ADAK18	2730848	S	16	0	16	0.00000
Pseudomonas sp. SNU WT1	2518644	S	15	0	15	0.00000
Pseudomonas sp. StFLB209	1028989	S	15	0	15	0.00000
Pseudomonas sp. DG56-2	2320270	S	15	0	15	0.00000
Pseudomonas sp. TKP	1415630	S	13	9	22	0.00001
Pseudomonas sp. 13159349	2662034	S	12	18	30	0.00001
Pseudomonas sp. 7SR1	1881017	S	12	0	12	0.00000
Pseudomonas sp. Leaf58	1736226	S	11	0	11	0.00000
Pseudomonas sp. S34	1573718	S	11	0	11	0.00000
Pseudomonas sp. R76	1573711	S	10	0	10	0.00000
Pseudomonas sp. JY-Q	1338689	S	10	18	28	0.00001
Pseudomonas sp. SWI7	2587597	S	10	22	32	0.00001
Pseudomonas sp. SXM-1	2169583	S	10	11	21	0.00001
Pseudomonas sp. S150	2559074	S	9	2	11	0.00000
Pseudomonas sp. M30-35	1981174	S	9	0	9	0.00000
Pseudomonas sp. R5-89-07	658644	S	8	0	8	0.00000
Pseudomonas sp. MRSN12121	1611770	S	8	2	10	0.00000
Pseudomonas sp. UW4	1207075	S	8	0	8	0.00000
Pseudomonas sp. CFSAN084952	2664899	S	8	8	16	0.00000
Pseudomonas sp. S35	1573719	S	7	0	7	0.00000
Pseudomonas sp. DTU12.3	2073078	S	7	0	7	0.00000
Pseudomonas sp. Os17	1500686	S	7	8	15	0.00000
Pseudomonas sp. OIL-1	2706126	S	7	0	7	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	7	10	17	0.00000
Pseudomonas sp. TMW 2.1634	1886807	S	5	6	11	0.00000
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	5	0	5	0.00000
Pseudomonas sp. VLB120	69328	S	4	21	25	0.00001
Pseudomonas sp. 31-12	2201356	S	4	0	4	0.00000
Pseudomonas sp. THAF7b	2587845	S	4	1	5	0.00000
Pseudomonas sp. SWI36	2083052	S	4	3	7	0.00000
Pseudomonas sp. LBUM920	2126069	S	3	3	6	0.00000
Pseudomonas sp. FGI182	1259844	S	3	0	3	0.00000
Pseudomonas sp. LH1G9	2083055	S	3	1	4	0.00000
Pseudomonas sp. IB20	1702250	S	3	0	3	0.00000
Pseudomonas sp. S09G 359	2054919	S	3	0	3	0.00000
Pseudomonas sp. PONIH3	1636610	S	3	1	4	0.00000
Pseudomonas sp. FDAARGOS_380	2018067	S	3	0	3	0.00000
Pseudomonas sp. LG1D9	2083054	S	2	3	5	0.00000
Pseudomonas sp. GR 6-02	1659194	S	2	2	4	0.00000
Pseudomonas sp. DTU12.1	2654238	S	2	3	5	0.00000
Pseudomonas sp. R2-7-07	658641	S	2	10	12	0.00000
Pseudomonas sp. BJP69	2597770	S	2	1	3	0.00000
Pseudomonas sp. A214	1855331	S	2	2	4	0.00000
Pseudomonas sp. MPC6	2498848	S	2	0	2	0.00000
Pseudomonas sp. ADAK22	2730851	S	2	2	4	0.00000
Pseudomonas sp. St29	1500687	S	2	2	4	0.00000
Pseudomonas sp. ACM7	2052956	S	2	0	2	0.00000
Pseudomonas sp. 09C 129	2054915	S	1	0	1	0.00000
Pseudomonas sp. MYb193	1827300	S	1	0	1	0.00000
Pseudomonas sp. J380	2605424	S	1	0	1	0.00000
Pseudomonas sp. B14-6	2738843	S	1	0	1	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	1	0	1	0.00000
Pseudomonas sp. LTJR-52	2479392	S	1	0	1	0.00000
Pseudomonas sp. KUIN-1	2609418	S	1	2	3	0.00000
Pseudomonas sp. KBS0802	2578115	S	1	121	122	0.00003
Pseudomonas sp. SWI6	2083051	S	1	7	8	0.00000
Pseudomonas sp. DR 5-09	1534110	S	1	0	1	0.00000
Pseudomonas sp. 11K1	2505979	S	1	0	1	0.00000
Pseudomonas putida	303	S	783	187	970	0.00025
Pseudomonas fulva	47880	S	210	234	444	0.00011
Pseudomonas monteilii	76759	S	161	44	205	0.00005
Pseudomonas oryzihabitans	47885	S	88	0	88	0.00002
Pseudomonas plecoglossicida	70775	S	16	3	19	0.00000
Pseudomonas mosselii	78327	S	5	1	6	0.00000
Pseudomonas sp. SGAir0191	2217867	S	5	0	5	0.00000
Pseudomonas fluorescens	294	S	632	132	764	0.00019
Pseudomonas azotoformans	47878	S	98	14	112	0.00003
Pseudomonas veronii	76761	S	48	16	64	0.00002
Pseudomonas synxantha	47883	S	46	9	55	0.00001
Pseudomonas protegens	380021	S	43	1	44	0.00001
Pseudomonas trivialis	200450	S	30	3	33	0.00001
Pseudomonas mediterranea	183795	S	30	2	32	0.00001
Pseudomonas orientalis	76758	S	28	2	30	0.00001
Pseudomonas tolaasii	29442	S	20	1	21	0.00001
Pseudomonas rhodesiae	76760	S	17	0	17	0.00000
Pseudomonas corrugata	47879	S	11	0	11	0.00000
Pseudomonas extremorientalis	169669	S	9	1	10	0.00000
Pseudomonas poae	200451	S	9	1	10	0.00000
Pseudomonas mucidolens	46679	S	9	0	9	0.00000
Pseudomonas brenneri	129817	S	6	0	6	0.00000
Pseudomonas libanensis	75588	S	6	3	9	0.00000
Pseudomonas cedrina	651740	S	5	0	5	0.00000
Pseudomonas stutzeri	316	S	408	21	429	0.00011
Pseudomonas xanthomarina	271420	S	43	0	43	0.00001
Pseudomonas balearica	74829	S	42	3	45	0.00001
Pseudomonas luteola	47886	S	15	1	16	0.00000
Pseudomonas knackmussii	65741	S	299	4	303	0.00008
Pseudomonas chlororaphis	587753	S	201	21	222	0.00006
Pseudomonas taetrolens	47884	S	10	0	10	0.00000
Psychrobacter sp. FME2	86185	S	7	0	7	0.00000
Pseudomonas fragi	296	S	4	1	5	0.00000
Pseudomonas asturiensis	1190415	S	32	0	32	0.00001
Pseudomonas syringae	317	S	30	15	45	0.00001
Pseudomonas cichorii	36746	S	21	0	21	0.00001
Pseudomonas viridiflava	33069	S	19	0	19	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	19	23	42	0.00001
Pseudomonas amygdali	47877	S	14	4	18	0.00000
Pseudomonas savastanoi	29438	S	2	0	2	0.00000
Pseudomonas fuscovaginae	50340	S	7	0	7	0.00000
Pseudomonas coronafaciens	53409	S	5	0	5	0.00000
Pseudomonas guangdongensis	1245526	S	107	0	107	0.00003
Pseudomonas thivervalensis	86265	S	96	3	99	0.00003
Pseudomonas otitidis	319939	S	95	0	95	0.00002
Pseudomonas entomophila	312306	S	92	2	94	0.00002
Pseudomonas denitrificans (nom. rej.)	43306	S	88	1	89	0.00002
Pseudomonas oryzae	1392877	S	76	0	76	0.00002
Pseudomonas psychrotolerans	237610	S	74	0	74	0.00002
Pseudomonas moraviensis	321662	S	66	6	72	0.00002
Pseudomonas parafulva	157782	S	65	3	68	0.00002
Pseudomonas alkylphenolica	237609	S	47	0	47	0.00001
Pseudomonas rhizosphaerae	216142	S	42	0	42	0.00001
Pseudomonas simiae	321846	S	41	1	42	0.00001
Pseudomonas graminis	158627	S	39	0	39	0.00001
Pseudomonas cremoricolorata	157783	S	37	0	37	0.00001
Pseudomonas umsongensis	198618	S	37	0	37	0.00001
Pseudomonas koreensis	198620	S	37	2	39	0.00001
Pseudomonas pohangensis	364197	S	34	0	34	0.00001
Pseudomonas sabulinigri	472181	S	29	0	29	0.00001
Pseudomonas lurida	244566	S	27	0	27	0.00001
Pseudomonas silesiensis	1853130	S	25	0	25	0.00001
Pseudomonas marincola	437900	S	24	0	24	0.00001
Pseudomonas saudiphocaensis	1499686	S	23	0	23	0.00001
Pseudomonas brassicacearum	930166	S	23	17	40	0.00001
Pseudomonas litoralis	797277	S	22	0	22	0.00001
Pseudomonas agarici	46677	S	21	0	21	0.00001
Pseudomonas xinjiangensis	487184	S	21	0	21	0.00001
Pseudomonas palleroniana	191390	S	21	0	21	0.00001
Pseudomonas pelagia	553151	S	19	0	19	0.00000
Pseudomonas antarctica	219572	S	18	0	18	0.00000
Pseudomonas extremaustralis	359110	S	17	0	17	0.00000
Pseudomonas yamanorum	515393	S	17	0	17	0.00000
Pseudomonas sihuiensis	1274359	S	16	2	18	0.00000
Pseudomonas alcaliphila	101564	S	15	2	17	0.00000
Pseudomonas frederiksbergensis	104087	S	14	0	14	0.00000
Pseudomonas prosekii	1148509	S	14	0	14	0.00000
Pseudomonas reinekei	395598	S	10	0	10	0.00000
Pseudomonas arsenicoxydans	702115	S	9	0	9	0.00000
Pseudomonas vancouverensis	95300	S	8	0	8	0.00000
Pseudomonas salegens	1434072	S	8	0	8	0.00000
Pseudomonas psychrophila	122355	S	6	0	6	0.00000
Pseudomonas lini	163011	S	6	0	6	0.00000
Pseudomonas soli	1306993	S	5	2	7	0.00000
Pseudomonas asplenii	53407	S	4	0	4	0.00000
Pseudomonas kribbensis	1628086	S	4	0	4	0.00000
Candidatus Pseudomonas adelgestsugas	1302376	S	3	0	3	0.00000
Pseudomonas lactis	1615674	S	3	0	3	0.00000
Pseudomonas versuta	1788301	S	2	0	2	0.00000
Pseudomonas granadensis	1421430	S	1	0	1	0.00000
Azotobacter chroococcum	353	S	136	22	158	0.00004
Azotobacter vinelandii	354	S	52	0	52	0.00001
Azotobacter salinestris	69964	S	40	5	45	0.00001
Permianibacter aggregans	1510150	S	42	0	42	0.00001
Pseudomonadaceae bacterium SI-3	2079806	S	20	2	22	0.00001
Oblitimonas alkaliphila	1697053	S	4	0	4	0.00000
Acinetobacter guillouiae	106649	S	975	37	1012	0.00026
Acinetobacter sp. MYb10	1827285	S	856	33	889	0.00023
Acinetobacter sp. FDAARGOS_724	2545797	S	18	2	20	0.00001
Acinetobacter sp. TTH0-4	1646498	S	16	0	16	0.00000
Acinetobacter sp. WCHA55	2004646	S	9	0	9	0.00000
Acinetobacter sp. ACNIH1	1636603	S	7	1	8	0.00000
Acinetobacter sp. NEB 394	2743575	S	3	0	3	0.00000
Acinetobacter sp. dk386	2662362	S	1	0	1	0.00000
Acinetobacter johnsonii	40214	S	229	244	473	0.00012
Acinetobacter schindleri	108981	S	130	4	134	0.00003
Acinetobacter baumannii	470	S	52	39	91	0.00002
Acinetobacter nosocomialis	106654	S	7	0	7	0.00000
Acinetobacter calcoaceticus	471	S	2	0	2	0.00000
Acinetobacter bereziniae	106648	S	60	0	60	0.00002
Acinetobacter junii	40215	S	55	1	56	0.00001
Acinetobacter larvae	1789224	S	43	0	43	0.00001
Acinetobacter dispersus	70348	S	15	0	15	0.00000
Acinetobacter haemolyticus	29430	S	8	0	8	0.00000
Acinetobacter indicus	756892	S	3	0	3	0.00000
Acinetobacter gyllenbergii	134534	S	2	0	2	0.00000
Acinetobacter equi	1324350	S	2	0	2	0.00000
Acinetobacter venetianus	52133	S	1	0	1	0.00000
Acinetobacter tandoii	202954	S	1	0	1	0.00000
Acinetobacter defluvii	1871111	S	1	0	1	0.00000
Acinetobacter soli	487316	S	1	0	1	0.00000
Moraxella osloensis	34062	S	49	0	49	0.00001
Moraxella bovis	476	S	1	0	1	0.00000
Moraxellaceae bacterium HYN0046	2283318	S	21	0	21	0.00001
Psychrobacter sp. AntiMn-1	1720344	S	3	3	6	0.00000
Psychrobacter sp. P11G3	1699623	S	2	3	5	0.00000
Lysobacter alkalisoli	2591633	S	880	46	926	0.00023
Lysobacter sp. TY2-98	2290922	S	111	4	115	0.00003
Lysobacter sp. HDW10	2714936	S	14	0	14	0.00000
Lysobacter enzymogenes	69	S	113	10	123	0.00003
Lysobacter lycopersici	1324796	S	82	3	85	0.00002
Lysobacter maris	1605891	S	24	2	26	0.00001
Lysobacter antibioticus	84531	S	15	0	15	0.00000
Lysobacter capsici	435897	S	13	0	13	0.00000
Lysobacter oculi	2698682	S	11	0	11	0.00000
Lysobacter soli	453783	S	8	0	8	0.00000
Lysobacter gummosus	262324	S	2	0	2	0.00000
Xanthomonas campestris	339	S	138	33	171	0.00004
Xanthomonas albilineans	29447	S	82	3	85	0.00002
Xanthomonas hyacinthi	56455	S	56	17	73	0.00002
Xanthomonas sacchari	56458	S	49	12	61	0.00002
Xanthomonas oryzae	347	S	42	18	60	0.00002
Xanthomonas citri	346	S	24	100	124	0.00003
Xanthomonas translucens	343	S	20	5	25	0.00001
Xanthomonas vasicola	56459	S	20	4	24	0.00001
Xanthomonas arboricola	56448	S	7	16	23	0.00001
Xanthomonas cassavae	56450	S	6	2	8	0.00000
Xanthomonas fragariae	48664	S	5	0	5	0.00000
Xanthomonas cucurbitae	56453	S	5	0	5	0.00000
Xanthomonas vesicatoria	56460	S	3	2	5	0.00000
Xanthomonas euvesicatoria	456327	S	2	29	31	0.00001
Xanthomonas hortorum	56454	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	194	131	325	0.00008
Stenotrophomonas sp. ZAC14D2_NAIMI4_7	2072405	S	25	15	40	0.00001
Stenotrophomonas sp. SAU14A_NAIMI4_5	2072413	S	5	1	6	0.00000
Stenotrophomonas sp. YAU14D1_LEIMI4_1	2072407	S	3	3	6	0.00000
Stenotrophomonas sp. ESTM1D_MKCIP4_1	2072414	S	2	0	2	0.00000
Stenotrophomonas sp. 364	2691571	S	12	3	15	0.00000
Stenotrophomonas sp. pho	2211160	S	5	134	139	0.00004
Stenotrophomonas sp. WZN-1	2005046	S	3	3	6	0.00000
Stenotrophomonas sp. LM091	1904944	S	1	0	1	0.00000
Stenotrophomonas sp. NA06056	2742129	S	1	0	1	0.00000
Stenotrophomonas rhizophila	216778	S	73	13	86	0.00002
Stenotrophomonas acidaminiphila	128780	S	21	5	26	0.00001
Pseudoxanthomonas spadix	415229	S	142	39	181	0.00005
Pseudoxanthomonas suwonensis	314722	S	35	9	44	0.00001
Luteimonas sp. Gr-4	1176533	S	47	4	51	0.00001
Luteimonas sp. JM171	1896164	S	30	1	31	0.00001
Luteimonas sp. YGD11-2	2508168	S	16	6	22	0.00001
Luteimonas chenhongjianii	2006110	S	28	2	30	0.00001
Luteimonas yindakuii	2565782	S	2	0	2	0.00000
Thermomonas sp. HDW16	2714945	S	55	4	59	0.00002
Thermomonas sp. SY21	2202149	S	8	1	9	0.00000
Pseudolysobacter antarcticus	2511995	S	19	0	19	0.00000
Arenimonas daejeonensis	370777	S	10	0	10	0.00000
Xylella taiwanensis	1444770	S	5	0	5	0.00000
Luteibacter pinisoli	2589080	S	188	7	195	0.00005
Luteibacter rhizovicinus	242606	S	2	0	2	0.00000
Rhodanobacter denitrificans	666685	S	131	10	141	0.00004
Rhodanobacter glycinis	582702	S	19	1	20	0.00001
Dokdonella koreensis	323415	S	110	1	111	0.00003
Dyella japonica	231455	S	42	1	43	0.00001
Dyella sp. M7H15-1	2501295	S	21	0	21	0.00001
Dyella thiooxydans	445710	S	11	0	11	0.00000
Aerosticca soli	2010829	S	39	1	40	0.00001
Ahniella affigens	2021234	S	5	0	5	0.00000
Frateuria aurantia	81475	S	1	0	1	0.00000
Candidatus Thiodictyon syntrophicum	1166950	S	175	2	177	0.00005
Allochromatium vinosum	1049	S	130	7	137	0.00003
Thermochromatium tepidum	1050	S	91	1	92	0.00002
Thiocystis violascens	73141	S	43	1	44	0.00001
Chromatiaceae bacterium No.7	2699430	S	25	0	25	0.00001
Chromatiaceae bacterium 2141T.STBD.0c.01a	1978339	S	13	0	13	0.00000
Thioflavicoccus mobilis	80679	S	9	0	9	0.00000
Nitrosococcus halophilus	133539	S	6	1	7	0.00000
Marichromatium purpuratum	37487	S	3	0	3	0.00000
Rheinheimera sp. D18	2545632	S	1	0	1	0.00000
Thioalkalivibrio sulfidiphilus	1033854	S	94	8	102	0.00003
Thioalkalivibrio nitratireducens	186931	S	30	3	33	0.00001
Thioalkalivibrio sp. K90mix	396595	S	30	1	31	0.00001
Thioalkalivibrio paradoxus	108010	S	11	1	12	0.00000
Thioalkalivibrio versutus	106634	S	8	0	8	0.00000
Acidihalobacter prosperus	160660	S	71	3	74	0.00002
Acidihalobacter ferrooxidans	1765967	S	30	0	30	0.00001
Halorhodospira halophila	1053	S	74	2	76	0.00002
Halorhodospira halochloris	1052	S	1	0	1	0.00000
Ectothiorhodospira sp. BSL-9	1442136	S	35	4	39	0.00001
Ectothiorhodospira haloalkaliphila	421628	S	11	1	12	0.00000
Alkalilimnicola ehrlichii	351052	S	38	2	40	0.00001
Ectothiorhodospiraceae bacterium 2226	2740164	S	24	1	25	0.00001
Ectothiorhodospiraceae bacterium BW-2	947515	S	1	0	1	0.00000
Spiribacter roseus	1855875	S	10	0	10	0.00000
Spiribacter curvatus	1335757	S	3	0	3	0.00000
Spiribacter sp. 2438	2666185	S	2	0	2	0.00000
Spiribacter salinus	1335746	S	1	0	1	0.00000
Sulfurivermis fontis	1972068	S	103	6	109	0.00003
Guyparkeria halophila	47960	S	48	4	52	0.00001
Wenzhouxiangella marina	1579979	S	46	1	47	0.00001
Thiohalobacter thiocyanaticus	585455	S	32	2	34	0.00001
Sulfuriflexus mobilis	1811807	S	23	0	23	0.00001
Granulosicoccus antarcticus	437505	S	8	0	8	0.00000
Halothiobacillus sp. LS2	1860122	S	20	0	20	0.00001
Halomonas socia	1081866	S	427	32	459	0.00012
Halomonas sp. JS92-SW72	2306583	S	26	4	30	0.00001
Halomonas sp. BC-M4-5	2497861	S	12	0	12	0.00000
Halomonas sp. PGE1	2730360	S	11	3	14	0.00000
Halomonas sp. THAF5a	2587844	S	9	0	9	0.00000
Halomonas sp. THAF12	2587849	S	8	3	11	0.00000
Halomonas sp. 1513	1883416	S	7	0	7	0.00000
Halomonas sp. HG01	1609967	S	3	0	3	0.00000
Halomonas sp. A3H3	1346287	S	2	62	64	0.00002
Halomonas chromatireducens	507626	S	32	0	32	0.00001
Halomonas huangheensis	1178482	S	13	0	13	0.00000
Halomonas subglaciescola	29571	S	9	0	9	0.00000
Halomonas titanicae	664683	S	6	61	67	0.00002
Halomonas beimenensis	475662	S	4	0	4	0.00000
Halomonas hydrothermalis	115561	S	2	0	2	0.00000
Halomonas aestuarii	1897729	S	2	0	2	0.00000
Halomonas elongata	2746	S	1	0	1	0.00000
Halomonas meridiana	29570	S	1	0	1	0.00000
Salinicola tamaricis	1771309	S	39	4	43	0.00001
Chromohalobacter salexigens	158080	S	27	3	30	0.00001
Cobetia sp. L2A1	2686360	S	2	7	9	0.00000
Kushneria marisflavi	157779	S	3	0	3	0.00000
Kushneria sp. YCWA18	657387	S	3	0	3	0.00000
Kushneria konosiri	698828	S	1	0	1	0.00000
Halotalea alkalilenta	376489	S	3	0	3	0.00000
Pistricoccus aurantiacus	1883414	S	2	0	2	0.00000
Candidatus Carsonella ruddii	114186	S	1	0	1	0.00000
Alcanivorax xenomutans	1094342	S	19	18	37	0.00001
Alcanivorax pacificus	1306787	S	15	0	15	0.00000
Alcanivorax sp. N3-2A	2014542	S	13	5	18	0.00000
Alcanivorax dieselolei	285091	S	5	3	8	0.00000
Ketobacter alkanivorans	1917421	S	7	2	9	0.00000
Marinobacterium sp. LSUCC0821	2668067	S	15	1	16	0.00000
Marinobacterium aestuarii	1821621	S	8	0	8	0.00000
Marinomonas sp. MWYL1	400668	S	16	3	19	0.00000
Marinomonas mediterranea	119864	S	1	0	1	0.00000
Marinomonas primoryensis	178399	S	1	0	1	0.00000
Nitrincola sp. KXZD1103	2614693	S	15	0	15	0.00000
Thalassolituus oleivorans	187493	S	2	0	2	0.00000
Bacterioplanes sanyensis	1249553	S	2	0	2	0.00000
Neptunomonas phycophila	1572645	S	1	0	1	0.00000
Hahella chejuensis	158327	S	26	1	27	0.00001
Hahella sp. KA22	1628392	S	10	0	10	0.00000
Kangiella koreensis	261964	S	1	1	2	0.00000
Kangiella profundi	1561924	S	1	1	2	0.00000
Saccharospirillum mangrovi	2161747	S	2	0	2	0.00000
Oceanospirillales bacterium S2-4-1H	2683272	S	2	0	2	0.00000
Shewanella putrefaciens	24	S	206	109	315	0.00008
Shewanella pealeana	70864	S	33	0	33	0.00001
Shewanella sp. Pdp11	2059264	S	6	0	6	0.00000
Shewanella sp. M2	2487742	S	1	0	1	0.00000
Shewanella khirikhana	1965282	S	7	0	7	0.00000
Shewanella amazonensis	60478	S	5	0	5	0.00000
Shewanella loihica	359303	S	3	0	3	0.00000
Shewanella baltica	62322	S	3	0	3	0.00000
Shewanella algae	38313	S	2	0	2	0.00000
Shewanella benthica	43661	S	2	0	2	0.00000
Shewanella bicestrii	2018305	S	1	0	1	0.00000
Marinobacter sp. Arc7-DN-1	2304594	S	12	12	24	0.00001
Marinobacter sp. JH2	2547598	S	11	14	25	0.00001
Marinobacter sp. LV10R510-11A	1415568	S	3	0	3	0.00000
Marinobacter sp. BSs20148	490759	S	2	6	8	0.00000
Marinobacter sp. CP1	1671721	S	2	37	39	0.00001
Marinobacter fonticola	2603215	S	18	0	18	0.00000
Marinobacter salarius	1420917	S	14	12	26	0.00001
Marinobacter hydrocarbonoclasticus	2743	S	6	10	16	0.00000
Marinobacter similis	1420916	S	3	0	3	0.00000
Marinobacter adhaerens	1033846	S	1	12	13	0.00000
Marinobacter salinus	1874317	S	1	0	1	0.00000
Alteromonas macleodii	28108	S	8	1	9	0.00000
Alteromonas pelagimontana	1858656	S	2	0	2	0.00000
Alteromonas australica	589873	S	1	0	1	0.00000
Alteromonas naphthalenivorans	715451	S	1	0	1	0.00000
Saliniradius amylolyticus	2183582	S	8	0	8	0.00000
Salinimonas sediminis	2303538	S	4	1	5	0.00000
Paraglaciecola sp. L1A13	2686359	S	4	0	4	0.00000
Agarivorans gilvus	680279	S	3	0	3	0.00000
Colwellia sp. 20A7	2689569	S	24	0	24	0.00001
Pseudoalteromonas sp. DL-6	1390185	S	2	0	2	0.00000
Pseudoalteromonas sp. SM9913	234831	S	1	2	3	0.00000
Pseudoalteromonas shioyasakiensis	1190813	S	1	0	1	0.00000
Pseudoalteromonas donghaensis	621376	S	1	0	1	0.00000
Pseudoalteromonas phenolica	161398	S	1	0	1	0.00000
Idiomarinaceae bacterium HL-53	1298881	S	3	0	3	0.00000
Idiomarina sp. OT37-5b	2100422	S	2	0	2	0.00000
Ferrimonas balearica	44012	S	3	0	3	0.00000
Methylococcus sp. IM1	2681310	S	279	2	281	0.00007
Methylococcus capsulatus	414	S	9	0	9	0.00000
Methylomicrobium album	39775	S	47	0	47	0.00001
Methylomicrobium buryatense	95641	S	7	2	9	0.00000
Methylomonas sp. DH-1	1727196	S	20	1	21	0.00001
Methylomonas sp. GJ1	2608981	S	7	0	7	0.00000
Methylomonas sp. LW13	107637	S	1	0	1	0.00000
Methylomonas denitrificans	1538553	S	6	0	6	0.00000
Methylomonas methanica	421	S	3	0	3	0.00000
Methylomonas koyamae	702114	S	3	0	3	0.00000
Methylocaldum marinum	1432792	S	39	0	39	0.00001
Candidatus Methylospira mobilis	1808979	S	15	0	15	0.00000
Aeromonas veronii	654	S	96	16	112	0.00003
Aeromonas hydrophila	644	S	48	49	97	0.00002
Aeromonas salmonicida	645	S	22	4	26	0.00001
Aeromonas media	651	S	18	8	26	0.00001
Aeromonas schubertii	652	S	3	0	3	0.00000
Aeromonas sp. CA23	2033032	S	1	0	1	0.00000
Aeromonas sp. CU5	2033033	S	1	0	1	0.00000
Aeromonas encheleia	73010	S	2	0	2	0.00000
Zobellella denitrificans	347534	S	7	1	8	0.00000
Oceanimonas sp. GK1	511062	S	4	0	4	0.00000
Succinivibrio dextrinosolvens	83771	S	1	0	1	0.00000
Sulfuricaulis limicola	1620215	S	218	0	218	0.00006
Sulfurifustis variabilis	1675686	S	27	0	27	0.00001
Acidiferrobacter sp. SPIII_3	1281578	S	20	0	20	0.00001
Vibrio sp. HDW18	2714948	S	41	0	41	0.00001
Vibrio splendidus	29497	S	37	2	39	0.00001
Vibrio coralliilyticus	190893	S	30	5	35	0.00001
Vibrio cyclitrophicus	47951	S	16	0	16	0.00000
Vibrio cholerae	666	S	12	2	14	0.00000
Vibrio parahaemolyticus	670	S	6	0	6	0.00000
Vibrio natriegens	691	S	2	2	4	0.00000
Vibrio taketomensis	2572923	S	5	0	5	0.00000
Vibrio fluvialis	676	S	5	0	5	0.00000
Vibrio vulnificus	672	S	2	0	2	0.00000
Vibrio metoecus	1481663	S	2	0	2	0.00000
Vibrio panuliri	1381081	S	2	0	2	0.00000
Vibrio chagasii	170679	S	2	0	2	0.00000
Vibrio tapetis	52443	S	2	0	2	0.00000
Vibrio metschnikovii	28172	S	2	0	2	0.00000
Vibrio anguillarum	55601	S	1	0	1	0.00000
Vibrio cincinnatiensis	675	S	1	0	1	0.00000
Vibrio aphrogenes	1891186	S	1	0	1	0.00000
Vibrio gazogenes	687	S	1	0	1	0.00000
Photobacterium damselae	38293	S	6	0	6	0.00000
Photobacterium profundum	74109	S	3	0	3	0.00000
Photobacterium gaetbulicola	1295392	S	3	0	3	0.00000
Aliivibrio fischeri	668	S	3	0	3	0.00000
Aliivibrio salmonicida	40269	S	1	0	1	0.00000
Salinivibrio kushneri	1908198	S	1	0	1	0.00000
Halioglobus japonicus	930805	S	35	0	35	0.00001
Halioglobus pacificus	930806	S	13	0	13	0.00000
Halioglobus maricola	2601894	S	6	0	6	0.00000
Kineobactrum sp. M2	2708301	S	18	0	18	0.00000
Halieaceae bacterium IMCC3088	2518989	S	6	0	6	0.00000
Congregibacter litoralis	393662	S	3	0	3	0.00000
Cellvibrio sp. KY-GH-1	2303332	S	13	2	15	0.00000
Cellvibrio sp. PSBB006	1987723	S	6	0	6	0.00000
Cellvibrio japonicus	155077	S	1	0	1	0.00000
Teredinibacter turnerae	2426	S	10	0	10	0.00000
Simiduia agarivorans	447471	S	3	0	3	0.00000
Saccharophagus degradans	86304	S	2	0	2	0.00000
Microbulbifer sp. THAF38	2587856	S	7	0	7	0.00000
Microbulbifer sp. SH-1	2681547	S	5	0	5	0.00000
Microbulbifer sp. ALW1	1516059	S	2	0	2	0.00000
Microbulbifer hydrolyticus	48074	S	2	0	2	0.00000
Microbulbifer aggregans	1769779	S	1	0	1	0.00000
Zhongshania aliphaticivorans	1470434	S	6	0	6	0.00000
Spongiibacter sp. IMCC21906	1620392	S	1	0	1	0.00000
Legionella geestiana	45065	S	103	4	107	0.00003
Legionella hackeliae	449	S	1	0	1	0.00000
Legionella longbeachae	450	S	1	0	1	0.00000
Legionella pneumophila	446	S	1	0	1	0.00000
Fluoribacter dumoffii	463	S	7	0	7	0.00000
Aquicella siphonis	254247	S	6	1	7	0.00000
Coxiella endosymbiont of Amblyomma sculptum	2487929	S	1	0	1	0.00000
Candidatus Rickettsiella viridis	676208	S	3	0	3	0.00000
Sedimenticola thiotaurini	1543721	S	70	0	70	0.00002
Thiolapillus brandeum	1076588	S	8	0	8	0.00000
Candidatus Baumannia cicadellinicola	186490	S	6	0	6	0.00000
Candidatus Reidiella endopervernicosa	2738883	S	6	0	6	0.00000
Candidatus Ruthia magnifica	386487	S	2	0	2	0.00000
Candidatus Ruthia endofausta	2738852	S	1	0	1	0.00000
Gallaecimonas mangrovi	2291597	S	1	0	1	0.00000
Pseudohongiella spirulinae	1249552	S	1	0	1	0.00000
Cycloclasticus zancles	1329899	S	57	1	58	0.00001
Piscirickettsia salmonis	1238	S	2	0	2	0.00000
Methylophaga nitratireducenticrescens	754476	S	1	0	1	0.00000
Methylophaga frappieri	754477	S	1	0	1	0.00000
Hydrogenovibrio marinus	28885	S	1	0	1	0.00000
endosymbiont of unidentified scaly snail isolate Monju	1248727	S	46	0	46	0.00001
gamma proteobacterium SS-5	947516	S	19	0	19	0.00000
Gammaproteobacteria bacterium DM2	2169539	S	2	0	2	0.00000
gamma proteobacterium HdN1	83406	S	1	0	1	0.00000
Immundisolibacter cernigliae	1810504	S	62	0	62	0.00002
Aggregatibacter aphrophilus	732	S	13	0	13	0.00000
