name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chamaesiphon minutus	1173032	S	15	0	15	0.00000
Prochlorococcus sp. MIT 0801	1501269	S	4	1	5	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	3	0	3	0.00000
Prochlorococcus marinus	1219	S	2	0	2	0.00000
Synechocystis sp. PCC 6714	1147	S	6	5	11	0.00000
Pseudanabaena sp. PCC 7367	82654	S	5	0	5	0.00000
Halomicronema hongdechloris	1209493	S	1	0	1	0.00000
Geitlerinema sp. PCC 7407	1173025	S	17	0	17	0.00000
Cyanothece sp. PCC 7425	395961	S	12	0	12	0.00000
Oxynema sp. AP17	2064643	S	10	0	10	0.00000
Microcoleus sp. PCC 7113	1173027	S	1	0	1	0.00000
Oscillatoria acuminata	118323	S	3	0	3	0.00000
Oscillatoria nigro-viridis	482564	S	2	0	2	0.00000
Moorea producens	1155739	S	1	0	1	0.00000
Oscillatoriales cyanobacterium JSC-12	864702	S	4	0	4	0.00000
Gloeothece citriformis	2546356	S	29	0	29	0.00001
Gloeothece verrucosa	2546359	S	2	0	2	0.00000
Halothece sp. PCC 7418	65093	S	1	0	1	0.00000
Microcystis viridis	44822	S	1	5	6	0.00000
Gloeocapsa sp. PCC 7428	1173026	S	2	0	2	0.00000
Geminocystis herdmanii	669359	S	2	0	2	0.00000
Cyanobacterium aponinum	379064	S	1	0	1	0.00000
Nostoc sp. C052	2576902	S	4	2	6	0.00000
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	1	0	1	0.00000
Nostoc sp. NIES-4103	2005458	S	1	1	2	0.00000
Nostoc linckia	92942	S	6	3	9	0.00000
Nostoc sphaeroides	446679	S	1	0	1	0.00000
Cylindrospermum stagnale	142864	S	2	2	4	0.00000
Trichormus azollae	1164	S	1	0	1	0.00000
Calothrix sp. NIES-2100	1954172	S	3	1	4	0.00000
Calothrix sp. PCC 7507	99598	S	1	0	1	0.00000
Calothrix sp. 336/3	1337936	S	1	0	1	0.00000
Calothrix brevissima	938406	S	3	1	4	0.00000
Calothrix parasitica	1973486	S	1	0	1	0.00000
Nostocales cyanobacterium HT-58-2	1940762	S	9	0	9	0.00000
Scytonema sp. HK-05	1137095	S	1	0	1	0.00000
Scytonema sp. NIES-4073	2005464	S	1	0	1	0.00000
Gloeobacter violaceus	33072	S	21	1	22	0.00001
Gloeobacter kilaueensis	1416614	S	18	1	19	0.00001
Chroococcidiopsis thermalis	54299	S	13	0	13	0.00000
Stanieria sp. NIES-3757	1807358	S	4	0	4	0.00000
Stanieria cyanosphaera	102116	S	1	0	1	0.00000
Pleurocapsa minor	54308	S	1	0	1	0.00000
Candidatus Promineofilum breve	1806508	S	58	0	58	0.00002
Roseiflexus sp. RS-1	357808	S	18	0	18	0.00000
Roseiflexus castenholzii	120962	S	11	0	11	0.00000
Chloroflexus aggregans	152260	S	12	0	12	0.00000
Chloroflexus aurantiacus	1108	S	5	0	5	0.00000
Sphaerobacter thermophilus	2057	S	37	0	37	0.00001
Thermomicrobium roseum	500	S	3	0	3	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	37	0	37	0.00001
Anaerolinea thermophila	167964	S	21	0	21	0.00001
Pelolinea submarina	913107	S	11	0	11	0.00000
Brevefilum fermentans	1986204	S	2	0	2	0.00000
Anaerolineaceae bacterium oral taxon 439	1889813	S	1	0	1	0.00000
Caldilinea aerophila	133453	S	29	0	29	0.00001
Ktedonosporobacter rubrisoli	2509675	S	6	0	6	0.00000
Dehalogenimonas lykanthroporepellens	552810	S	2	0	2	0.00000
Dehalococcoides mccartyi	61435	S	1	0	1	0.00000
Spiroplasma gladiatoris	2143	S	18	0	18	0.00000
Spiroplasma phoeniceum	47835	S	7	0	7	0.00000
Spiroplasma clarkii	2139	S	6	0	6	0.00000
Spiroplasma corruscae	216934	S	1	0	1	0.00000
Entomoplasma melaleucae	81459	S	16	1	17	0.00000
Mycoplasma gallinaceum	29556	S	6	2	8	0.00000
Mycoplasma columborale	171282	S	3	0	3	0.00000
Mycoplasma penetrans	28227	S	2	0	2	0.00000
Mycoplasma californicum	2113	S	2	0	2	0.00000
Mycoplasma gallisepticum	2096	S	1	0	1	0.00000
Mycoplasma sp. OR1901	2742195	S	1	0	1	0.00000
Mycoplasma mycoides	2102	S	1	4	5	0.00000
Mycoplasma wenyonii	65123	S	1	0	1	0.00000
Mycoplasma mobile	2118	S	1	0	1	0.00000
Mycoplasma iowae	2116	S	1	0	1	0.00000
Mycoplasma bovigenitalium	2112	S	1	0	1	0.00000
Mycoplasma pulmonis	2107	S	1	0	1	0.00000
Ureaplasma urealyticum	2130	S	1	0	1	0.00000
Acholeplasma hippikon	264636	S	5	0	5	0.00000
Acholeplasma brassicae	61635	S	1	0	1	0.00000
Tenericutes bacterium MZ-XQ	1911683	S	4	0	4	0.00000
Armatimonadetes bacterium Uphvl-Ar1	2004467	S	19	0	19	0.00000
Armatimonadetes bacterium Uphvl-Ar2	2004468	S	15	0	15	0.00000
Fimbriimonas ginsengisoli	1005039	S	17	0	17	0.00000
Chthonomonas calidirosea	454171	S	2	0	2	0.00000
Thermobaculum terrenum	166501	S	12	0	12	0.00000
Sphingobacterium sp. CZ-2	2557994	S	287831	2061	289892	0.07602
Sphingobacterium sp. G1-14	2003121	S	839	124	963	0.00025
Sphingobacterium sp. dk4302	2662364	S	349	0	349	0.00009
Sphingobacterium sp. 21	743722	S	240	84	324	0.00009
Sphingobacterium sp. ML3W	1538644	S	182	0	182	0.00005
Sphingobacterium sp. DR205	2713573	S	77	0	77	0.00002
Sphingobacterium sp. B29	1933220	S	30	3	33	0.00001
Sphingobacterium hotanense	649196	S	1147	9	1156	0.00030
Sphingobacterium daejeonense	371142	S	695	4	699	0.00018
Sphingobacterium lactis	797291	S	350	10	360	0.00009
Sphingobacterium mizutaii	1010	S	271	0	271	0.00007
Sphingobacterium thalpophilum	259	S	102	4	106	0.00003
Sphingobacterium psychroaquaticum	561061	S	34	0	34	0.00001
Mucilaginibacter sp. HYN0043	2305508	S	44	1	45	0.00001
Mucilaginibacter sp. 14171R-50	2703789	S	33	0	33	0.00001
Mucilaginibacter sp. F39-2	2728022	S	26	0	26	0.00001
Mucilaginibacter sp. PAMC 26640	1300914	S	21	0	21	0.00001
Mucilaginibacter sp. G2-14	2740462	S	18	0	18	0.00000
Mucilaginibacter xinganensis	1234841	S	48	1	49	0.00001
Mucilaginibacter ginsenosidivorans	398053	S	47	0	47	0.00001
Mucilaginibacter mallensis	652787	S	27	0	27	0.00001
Mucilaginibacter rubeus	2027860	S	25	799	824	0.00022
Mucilaginibacter ginsenosidivorax	862126	S	24	0	24	0.00001
Mucilaginibacter gotjawali	1550579	S	22	0	22	0.00001
Mucilaginibacter paludis	423351	S	18	0	18	0.00000
Pedobacter sp. KBS0701	2578106	S	45	0	45	0.00001
Pedobacter sp. CJ43	2605747	S	35	0	35	0.00001
Pedobacter sp. G11	2482728	S	22	0	22	0.00001
Pedobacter sp. PACM 27299	1727164	S	21	1	22	0.00001
Pedobacter sp. eg	2201271	S	16	0	16	0.00000
Pedobacter sp. HDW13	2714940	S	6	0	6	0.00000
Pedobacter suwonensis	332999	S	51	1	52	0.00001
Pedobacter ginsengisoli	363852	S	38	0	38	0.00001
Pedobacter cryoconitis	188932	S	23	0	23	0.00001
Pedobacter heparinus	984	S	21	0	21	0.00001
Pedobacter steynii	430522	S	19	0	19	0.00001
Pseudopedobacter saltans	151895	S	258	6	264	0.00007
Anseongella ginsenosidimutans	496056	S	41	0	41	0.00001
Solitalea canadensis	995	S	29	0	29	0.00001
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	S	20	0	20	0.00001
Olivibacter sp. LS-1	2592345	S	13	4	17	0.00000
Flavobacterium sp. I3-2	2748319	S	7163	551	7714	0.00202
Flavobacterium sp. P2-65	2748320	S	59	0	59	0.00002
Flavobacterium sp. M31R6	2739062	S	44	0	44	0.00001
Flavobacterium sp. KBS0721	1179672	S	30	0	30	0.00001
Flavobacterium sp. XS-5	2602769	S	22	0	22	0.00001
Flavobacterium sp. 140616W15	2478552	S	20	0	20	0.00001
Flavobacterium sp. HYN0086	2249356	S	17	0	17	0.00000
Flavobacterium sp. Sr18	935222	S	7	0	7	0.00000
Flavobacterium sp. CJ74	2294119	S	5	0	5	0.00000
Flavobacterium sp. LPB0248	2614441	S	4	0	4	0.00000
Flavobacterium johnsoniae	986	S	166	10	176	0.00005
Flavobacterium kingsejongi	1678728	S	59	0	59	0.00002
Flavobacterium crassostreae	1763534	S	47	1	48	0.00001
Flavobacterium nackdongense	2547394	S	35	0	35	0.00001
Flavobacterium anhuiense	459526	S	32	1	33	0.00001
Flavobacterium faecale	1355330	S	29	0	29	0.00001
Flavobacterium psychrophilum	96345	S	27	0	27	0.00001
Flavobacterium album	2175091	S	19	0	19	0.00001
Flavobacterium commune	1306519	S	18	0	18	0.00000
Flavobacterium sediminis	2201181	S	17	2	19	0.00001
Flavobacterium branchiophilum	55197	S	17	0	17	0.00000
Flavobacterium indicum	312277	S	16	0	16	0.00000
Flavobacterium magnum	2162713	S	15	0	15	0.00000
Flavobacterium pallidum	2172098	S	15	0	15	0.00000
Flavobacterium haoranii	683124	S	12	3	15	0.00000
Flavobacterium nitrogenifigens	1617283	S	11	0	11	0.00000
Flavobacterium gilvum	1492737	S	8	0	8	0.00000
Flavobacterium sangjuense	2518177	S	8	0	8	0.00000
Flavobacterium arcticum	1784713	S	6	0	6	0.00000
Flavobacterium crocinum	2183896	S	6	0	6	0.00000
Flavobacterium columnare	996	S	6	0	6	0.00000
Chryseobacterium gleum	250	S	609	201	810	0.00021
Chryseobacterium sp. POL2	2713414	S	73	7	80	0.00002
Chryseobacterium sp. F5649	2487071	S	65	106	171	0.00004
Chryseobacterium sp. SNU WT5	2594269	S	58	6	64	0.00002
Chryseobacterium sp. 3008163	2478663	S	44	3	47	0.00001
Chryseobacterium sp. StRB126	878220	S	30	2	32	0.00001
Chryseobacterium sp. G0201	2487065	S	24	2	26	0.00001
Chryseobacterium sp. IHB B 17019	1721091	S	20	0	20	0.00001
Chryseobacterium sp. NEB161	2724619	S	18	6	24	0.00001
Chryseobacterium sp. H6466	2487072	S	15	25	40	0.00001
Chryseobacterium sp. G0162	2487063	S	14	8	22	0.00001
Chryseobacterium sp. 6424	2039166	S	11	0	11	0.00000
Chryseobacterium sp. T16E-39	2015076	S	10	0	10	0.00000
Chryseobacterium sp. H3001	2487073	S	9	0	9	0.00000
Chryseobacterium sp.	1871047	S	6	0	6	0.00000
Chryseobacterium sp. G0186	2487064	S	4	1	5	0.00000
Chryseobacterium sp. NBC 122	2547600	S	2	0	2	0.00000
Chryseobacterium nakagawai	1241982	S	406	232	638	0.00017
Chryseobacterium shandongense	1493872	S	391	98	489	0.00013
Chryseobacterium taklimakanense	536441	S	385	39	424	0.00011
Chryseobacterium indologenes	253	S	374	55	429	0.00011
Chryseobacterium camelliae	1265445	S	141	8	149	0.00004
Chryseobacterium gallinarum	1324352	S	65	3	68	0.00002
Chryseobacterium glaciei	1685010	S	45	3	48	0.00001
Chryseobacterium bernardetii	1241978	S	45	14	59	0.00002
Chryseobacterium carnipullorum	1124835	S	32	7	39	0.00001
Chryseobacterium arthrosphaerae	651561	S	24	2	26	0.00001
Chryseobacterium indoltheticum	254	S	23	2	25	0.00001
Chryseobacterium carnis	1241979	S	18	1	19	0.00001
Chryseobacterium lactis	1241981	S	14	2	16	0.00000
Chryseobacterium haifense	421525	S	12	2	14	0.00000
Chryseobacterium jeonii	266749	S	10	0	10	0.00000
Chryseobacterium antarcticum	266748	S	10	0	10	0.00000
Chryseobacterium piperi	558152	S	8	0	8	0.00000
Chryseobacterium joostei	112234	S	8	2	10	0.00000
Chryseobacterium balustinum	246	S	6	0	6	0.00000
Chryseobacterium aureum	2497456	S	4	0	4	0.00000
Weeksella virosa	1014	S	722	13	735	0.00019
Elizabethkingia anophelis	1117645	S	161	35	196	0.00005
Elizabethkingia meningoseptica	238	S	60	1	61	0.00002
Elizabethkingia bruuniana	1756149	S	42	68	110	0.00003
Elizabethkingia miricola	172045	S	12	7	19	0.00001
Elizabethkingia ursingii	1756150	S	8	1	9	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	3	0	3	0.00000
Myroides odoratimimus	76832	S	242	22	264	0.00007
Myroides sp. CJ210	2572594	S	107	0	107	0.00003
Myroides odoratus	256	S	3	0	3	0.00000
Capnocytophaga sp. H4358	1945658	S	26	39	65	0.00002
Capnocytophaga sp. oral taxon 878	1316596	S	6	1	7	0.00000
Capnocytophaga sp. oral taxon 323	1705617	S	5	8	13	0.00000
Capnocytophaga stomatis	1848904	S	41	8	49	0.00001
Capnocytophaga sputigena	1019	S	19	11	30	0.00001
Capnocytophaga canimorsus	28188	S	17	11	28	0.00001
Capnocytophaga haemolytica	45243	S	10	0	10	0.00000
Capnocytophaga leadbetteri	327575	S	8	7	15	0.00000
Capnocytophaga gingivalis	1017	S	6	0	6	0.00000
Capnocytophaga cynodegmi	28189	S	6	4	10	0.00000
Empedobacter brevis	247	S	160	6	166	0.00004
Polaribacter sp. SA4-10	754397	S	22	0	22	0.00001
Polaribacter sp. KT 15	1896175	S	20	10	30	0.00001
Polaribacter sp. L3A8	2686361	S	18	0	18	0.00000
Polaribacter sp. KT25b	1855336	S	10	0	10	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	5	0	5	0.00000
Polaribacter sp. SA4-12	1312072	S	4	0	4	0.00000
Polaribacter sp. MED152	313598	S	2	0	2	0.00000
Polaribacter vadi	1774273	S	24	2	26	0.00001
Polaribacter reichenbachii	996801	S	8	0	8	0.00000
Maribacter cobaltidurans	1178778	S	55	3	58	0.00002
Maribacter sp. MAR_2009_60	1250153	S	15	2	17	0.00000
Maribacter sp. T28	1836467	S	12	0	12	0.00000
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	8	1	9	0.00000
Maribacter sp. HTCC2170	313603	S	7	0	7	0.00000
Maribacter sp. MJ134	2496865	S	1	0	1	0.00000
Flavobacteriaceae bacterium 3519-10	531844	S	41	0	41	0.00001
Flavobacteriaceae bacterium 10Alg115	2584122	S	24	0	24	0.00001
Flavobacteriaceae bacterium UJ101	1150389	S	22	0	22	0.00001
Flavobacteriaceae bacterium F202Z8	2583587	S	4	0	4	0.00000
Flavobacteriaceae bacterium MAR_2010_188	1250295	S	3	0	3	0.00000
Flavobacteriaceae bacterium	1871037	S	2	0	2	0.00000
Flavobacteriaceae bacterium RR4-40	2744027	S	2	0	2	0.00000
Gramella fulva	2126553	S	27	2	29	0.00001
Gramella flava	1486245	S	18	2	20	0.00001
Gramella sp. MAR_2010_102	1250231	S	11	1	12	0.00000
Gramella sp. MAR_2010_147	1250205	S	5	0	5	0.00000
Gramella forsetii	411153	S	8	0	8	0.00000
Gramella salexigens	1913577	S	3	0	3	0.00000
Winogradskyella sp. PG-2	754409	S	23	0	23	0.00001
Winogradskyella sp. Z354	2697009	S	15	0	15	0.00000
Winogradskyella sp. PC-19	754417	S	13	0	13	0.00000
Winogradskyella sp. J14-2	1936080	S	11	0	11	0.00000
Winogradskyella sp. RHA_55	1249933	S	4	0	4	0.00000
Winogradskyella sp. Z215	2686078	S	3	0	3	0.00000
Antarcticibacterium flavum	2058175	S	26	0	26	0.00001
Antarcticibacterium sp. PAMC 28998	2585771	S	22	0	22	0.00001
Nonlabens sp. Ci31	2608253	S	12	2	14	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	4	1	5	0.00000
Nonlabens sp. MJ115	2496866	S	1	0	1	0.00000
Nonlabens dokdonensis	328515	S	8	6	14	0.00000
Nonlabens marinus	930802	S	5	4	9	0.00000
Nonlabens spongiae	331648	S	1	0	1	0.00000
Tenacibaculum maritimum	107401	S	17	0	17	0.00000
Tenacibaculum dicentrarchi	669041	S	13	0	13	0.00000
Tenacibaculum jejuense	584609	S	9	0	9	0.00000
Tenacibaculum todarodis	1850252	S	2	0	2	0.00000
Tenacibaculum mesophilum	104268	S	1	0	1	0.00000
Tenacibaculum sp. DSM 106434	2358479	S	1	0	1	0.00000
Algibacter sp. L3A6	2686366	S	17	0	17	0.00000
Algibacter sp. L1A34	2686365	S	16	0	16	0.00000
Algibacter alginicilyticus	1736674	S	5	0	5	0.00000
Cellulophaga lytica	979	S	16	0	16	0.00000
Cellulophaga baltica	76594	S	6	0	6	0.00000
Cellulophaga algicola	59600	S	3	2	5	0.00000
Cellulophaga sp. L1A9	2686362	S	2	3	5	0.00000
Dokdonia sp. PRO95	1239415	S	10	7	17	0.00000
Dokdonia sp. 4H-3-7-5	983548	S	7	1	8	0.00000
Dokdonia sp. Dokd-P16	2173169	S	5	0	5	0.00000
Aureitalea sp. RR4-38	2094025	S	32	0	32	0.00001
Aquimarina sp. BL5	1714860	S	24	0	24	0.00001
Aquimarina sp. TRL1	2736252	S	6	0	6	0.00000
Aquimarina sp. AD10	1714849	S	2	0	2	0.00000
Arenibacter algicola	616991	S	31	0	31	0.00001
Croceibacter atlanticus	313588	S	30	0	30	0.00001
Riemerella anatipestifer	34085	S	29	0	29	0.00001
Formosa sp. Hel3_A1_48	1336795	S	7	0	7	0.00000
Formosa sp. L2A11	2686363	S	6	0	6	0.00000
Formosa sp. Hel1_31_208	1798225	S	3	0	3	0.00000
Formosa sp. Hel1_33_131	1336794	S	2	0	2	0.00000
Formosa sediminum	2594004	S	7	0	7	0.00000
Formosa agariphila	320324	S	1	0	1	0.00000
Flavivirga eckloniae	1803846	S	21	0	21	0.00001
Zunongwangia profunda	398743	S	21	1	22	0.00001
Muricauda ruestringensis	111501	S	9	0	9	0.00000
Muricauda lutaonensis	516051	S	6	0	6	0.00000
Muricauda sp. 501str8	2698672	S	6	0	6	0.00000
Ornithobacterium rhinotracheale	28251	S	20	0	20	0.00001
Apibacter sp. B2966	2656761	S	11	5	16	0.00000
Apibacter sp. HY041	2500547	S	3	0	3	0.00000
Psychroflexus torquis	57029	S	19	0	19	0.00000
Salegentibacter salegens	143223	S	10	0	10	0.00000
Salegentibacter sp. T436	1729720	S	6	0	6	0.00000
Bergeyella cardium	1585976	S	17	0	17	0.00000
Aequorivita sublithincola	101385	S	12	0	12	0.00000
Aequorivita sp. H23M31	2494375	S	4	0	4	0.00000
Euzebyella marina	1761453	S	15	0	15	0.00000
Tamlana sp. UJ94	2069432	S	15	0	15	0.00000
Lutibacter profundi	1622118	S	14	0	14	0.00000
Kordia antarctica	1218801	S	10	0	10	0.00000
Kordia sp. SMS9	2282170	S	3	0	3	0.00000
Gilvibacter sp. SZ-19	754429	S	13	0	13	0.00000
Mariniflexile sp. TRM1-10	2027857	S	11	0	11	0.00000
Costertonia aggregata	343403	S	10	0	10	0.00000
Lacinutrix venerupis	1486034	S	7	0	7	0.00000
Lacinutrix sp. 5H-3-7-4	983544	S	2	0	2	0.00000
Urechidicola croceus	1850246	S	9	0	9	0.00000
Wenyingzhuangia fucanilytica	1790137	S	9	0	9	0.00000
Cloacibacterium normanense	237258	S	9	0	9	0.00000
Sediminicola sp. YIK13	1453352	S	9	0	9	0.00000
Zobellia galactanivorans	63186	S	8	0	8	0.00000
Muriicola sp. MMS17-SY002	2507538	S	6	0	6	0.00000
Seonamhaeicola sp. S2-3	1936081	S	5	0	5	0.00000
Gillisia sp. Hel1_33_143	1336796	S	5	0	5	0.00000
Siansivirga zeaxanthinifaciens	762954	S	4	0	4	0.00000
Changchengzhania lutea	2049305	S	4	0	4	0.00000
Flagellimonas maritima	1383885	S	2	0	2	0.00000
Galbibacter sp. bg1	1170699	S	2	0	2	0.00000
Psychroserpens sp. NJDZ02	2570561	S	2	0	2	0.00000
Leeuwenhoekiella sp. ZYFB001	2719912	S	1	0	1	0.00000
Robiginitalea biformata	252307	S	1	0	1	0.00000
Fluviicola taffensis	191579	S	29	1	30	0.00001
Blattabacterium sp. (Cryptocercus kyebangensis)	298656	S	12	0	12	0.00000
Blattabacterium sp. (Mastotermes darwiniensis)	39768	S	3	0	3	0.00000
Blattabacterium sp. (Blattella germanica)	624186	S	3	0	3	0.00000
Blattabacterium punctulatus	164514	S	4	1	5	0.00000
Ichthyobacterium seriolicida	242600	S	19	0	19	0.00000
Owenweeksia hongkongensis	253245	S	2	0	2	0.00000
Candidatus Sulcia muelleri	336810	S	1	0	1	0.00000
Petrimonas mucosa	1642646	S	2171	212	2383	0.00063
Fermentimonas caenicola	1562970	S	923	52	975	0.00026
Porphyromonas gingivalis	837	S	128	27	155	0.00004
Porphyromonas crevioricanis	393921	S	66	6	72	0.00002
Porphyromonas cangingivalis	36874	S	14	2	16	0.00000
Porphyromonas asaccharolytica	28123	S	13	0	13	0.00000
Bacteroides ovatus	28116	S	219	165	384	0.00010
Bacteroides thetaiotaomicron	818	S	188	64	252	0.00007
Bacteroides fragilis	817	S	175	33	208	0.00005
Bacteroides salanitronis	376805	S	145	14	159	0.00004
Bacteroides caccae	47678	S	118	7	125	0.00003
Bacteroides sp. CBA7301	2715212	S	54	1	55	0.00001
Bacteroides sp. A1C1	2528203	S	44	30	74	0.00002
Bacteroides cellulosilyticus	246787	S	87	14	101	0.00003
Bacteroides zoogleoformans	28119	S	51	24	75	0.00002
Bacteroides intestinalis	329854	S	51	3	54	0.00001
Bacteroides helcogenes	290053	S	48	1	49	0.00001
Bacteroides heparinolyticus	28113	S	46	21	67	0.00002
Bacteroides coprosuis	151276	S	45	0	45	0.00001
Bacteroides caecimuris	1796613	S	43	23	66	0.00002
Bacteroides vulgatus	821	S	34	18	52	0.00001
Bacteroides dorei	357276	S	24	16	40	0.00001
Bacteroides xylanisolvens	371601	S	19	22	41	0.00001
Bacteroides uniformis	820	S	15	16	31	0.00001
Proteiniphilum saccharofermentans	1642647	S	1128	75	1203	0.00032
Dysgonomonas sp. HDW5B	2714927	S	22	46	68	0.00002
Dysgonomonas sp. HDW5A	2714926	S	17	36	53	0.00001
Prevotella enoeca	76123	S	80	24	104	0.00003
Prevotella dentalis	52227	S	45	7	52	0.00001
Prevotella intermedia	28131	S	44	10	54	0.00001
Prevotella melaninogenica	28132	S	27	7	34	0.00001
Prevotella denticola	28129	S	20	8	28	0.00001
Prevotella sp. oral taxon 299	652716	S	20	2	22	0.00001
Prevotella oris	28135	S	19	3	22	0.00001
Prevotella ruminicola	839	S	6	0	6	0.00000
Prevotella fusca	589436	S	2	0	2	0.00000
Prevotella jejuni	1177574	S	1	0	1	0.00000
Alloprevotella sp. E39	2133944	S	88	0	88	0.00002
Paraprevotella xylaniphila	454155	S	47	32	79	0.00002
Tannerella forsythia	28112	S	132	10	142	0.00004
Tannerella sp. oral taxon HOT-286	712710	S	104	15	119	0.00003
Parabacteroides distasonis	823	S	33	89	122	0.00003
Alistipes sp. dk3624	2662363	S	65	12	77	0.00002
Alistipes finegoldii	214856	S	34	16	50	0.00001
Alistipes dispar	2585119	S	32	11	43	0.00001
Alistipes megaguti	2364787	S	30	8	38	0.00001
Alistipes shahii	328814	S	21	12	33	0.00001
Alistipes communis	2585118	S	21	5	26	0.00001
Alistipes onderdonkii	328813	S	15	5	20	0.00001
Mucinivorans hirudinis	1433126	S	26	0	26	0.00001
Duncaniella dubosii	2518971	S	45	23	68	0.00002
Muribaculum intestinale	1796646	S	29	2	31	0.00001
Muribaculum sp. TLL-A4	2530390	S	15	1	16	0.00000
Muribaculaceae bacterium DSM 108610	2652307	S	19	1	20	0.00001
Paludibacter propionicigenes	185300	S	134	0	134	0.00004
Odoribacter splanchnicus	28118	S	71	13	84	0.00002
Butyricimonas faecalis	2093856	S	25	25	50	0.00001
Bacteroidales bacterium CF	1400053	S	40	15	55	0.00001
Bacteroidales bacterium 38-H	2590900	S	35	0	35	0.00001
Barnesiella viscericola	397865	S	67	17	84	0.00002
Candidatus Azobacteroides pseudotrichonymphae	511435	S	22	0	22	0.00001
Draconibacterium orientale	1168034	S	77	16	93	0.00002
Draconibacterium sp. M1	2706887	S	34	2	36	0.00001
Prolixibacteraceae bacterium WC007	2681766	S	100	1	101	0.00003
Alkalitalea saponilacus	889453	S	135	8	143	0.00004
Labilibaculum antarcticum	1717717	S	50	0	50	0.00001
Salinivirga cyanobacteriivorans	1307839	S	47	0	47	0.00001
Leadbetterella byssophila	316068	S	274	5	279	0.00007
Spirosoma sp. TS118	2735870	S	50	1	51	0.00001
Spirosoma sp. I-24	2666025	S	14	3	17	0.00000
Spirosoma sp. KUDC1026	2745947	S	8	0	8	0.00000
Spirosoma sp. CJU-R4	2728024	S	5	0	5	0.00000
Spirosoma sp. BT328	2692134	S	4	1	5	0.00000
Spirosoma sp. KCTC 42546	2520506	S	2	0	2	0.00000
Spirosoma radiotolerans	1379870	S	24	1	25	0.00001
Spirosoma montaniterrae	1178516	S	19	0	19	0.00001
Spirosoma aerolatum	1211326	S	11	0	11	0.00000
Spirosoma pollinicola	2057025	S	10	0	10	0.00000
Spirosoma rigui	564064	S	9	0	9	0.00000
Runella sp. HYN0085	2259595	S	20	1	21	0.00001
Runella sp. SP2	2268026	S	16	0	16	0.00000
Runella slithyformis	106	S	24	1	25	0.00001
Fibrella aestuarina	651143	S	21	8	29	0.00001
Fibrella sp. ES10-3-2-2	1834519	S	9	4	13	0.00000
Dyadobacter fermentans	94254	S	21	3	24	0.00001
Arcticibacterium luteifluviistationis	1784714	S	18	0	18	0.00000
Allopseudarcicella aquatilis	998844	S	12	0	12	0.00000
Cytophaga hutchinsonii	985	S	10	0	10	0.00000
Rhodocytophaga sp. 172606-1	2704465	S	8	0	8	0.00000
Hymenobacter sp. PAMC 26628	1484118	S	44	16	60	0.00002
Hymenobacter sp. BT18	2724192	S	29	3	32	0.00001
Hymenobacter sp. APR13	1356852	S	22	10	32	0.00001
Hymenobacter sp. DG25A	1385663	S	18	3	21	0.00001
Hymenobacter sp. DG25B	1385664	S	18	3	21	0.00001
Hymenobacter sp. PAMC 26554	1484116	S	16	0	16	0.00000
Hymenobacter sp. BT182	2697562	S	16	1	17	0.00000
Hymenobacter sp. DG01	2584940	S	14	4	18	0.00000
Hymenobacter sp. BRD72	2615203	S	14	2	16	0.00000
Hymenobacter sp. BRD128	2675878	S	14	0	14	0.00000
Hymenobacter sp. BRD67	2675877	S	10	1	11	0.00000
Hymenobacter sp. 17J36-26	2496028	S	7	9	16	0.00000
Hymenobacter sp. TS19	2735321	S	6	0	6	0.00000
Hymenobacter sp. HDW8	2714932	S	4	5	9	0.00000
Hymenobacter oligotrophus	2319843	S	34	2	36	0.00001
Hymenobacter sedentarius	1411621	S	24	2	26	0.00001
Hymenobacter nivis	1850093	S	17	6	23	0.00001
Hymenobacter jejuensis	2502781	S	17	2	19	0.00001
Hymenobacter swuensis	1446467	S	13	4	17	0.00000
Pontibacter sp. SGAir0037	2571030	S	29	2	31	0.00001
Pontibacter sp. BT326	2694929	S	21	0	21	0.00001
Pontibacter sp. BT214	2694930	S	5	0	5	0.00000
Pontibacter akesuensis	388950	S	12	0	12	0.00000
Pontibacter korlensis	400092	S	12	0	12	0.00000
Pontibacter actiniarum	323450	S	6	0	6	0.00000
Rufibacter tibetensis	512763	S	29	1	30	0.00001
Rufibacter sp. DG15C	1379909	S	14	3	17	0.00000
Rufibacter sp. DG31D	1379910	S	9	0	9	0.00000
Nibribacter sp. BT10	2698458	S	8	2	10	0.00000
Cyclobacterium marinum	104	S	36	1	37	0.00001
Cyclobacterium amurskyense	320787	S	20	0	20	0.00001
Algoriphagus sanaruensis	1727163	S	40	0	40	0.00001
Algoriphagus machipongonensis	388413	S	5	0	5	0.00000
Echinicola rosea	1807691	S	9	1	10	0.00000
Echinicola vietnamensis	390884	S	8	1	9	0.00000
Echinicola sp. LN3S3	2591634	S	8	0	8	0.00000
